InvoiceID,ClientID,ClientName,Industry,ServiceType,Consultant,HoursWorked,HourlyRate,InvoiceAmount,InvoiceDate,DueDate,PaymentStatus,City,RevenuePerHour,PaymentDelay
200170,8942,Client_270,Finance,Data Analysis,Consultant_26,20,350,7000,2026-03-14T00:00:00Z,2026-05-20T00:00:00Z,Paid,Cape Town,350,67
200171,8704,Client_249,Healthcare,Data Analysis,Consultant_16,8,600,4800,2026-01-18T00:00:00Z,2026-05-17T00:00:00Z,Unpaid,Pretoria,600,119
200172,5164,Client_195,Tech,Data Analysis,Consultant_11,9,600,5400,2026-03-02T00:00:00Z,2026-04-15T00:00:00Z,Paid,Durban,600,44
200173,5435,Client_424,Healthcare,Consulting,Consultant_8,9,500,4500,2026-03-06T00:00:00Z,2026-06-19T00:00:00Z,Unpaid,Johannesburg,500,105
200174,6011,Client_589,Finance,Consulting,Consultant_26,20,500,10000,2026-01-06T00:00:00Z,2026-04-01T00:00:00Z,Paid,Cape Town,500,85
200175,5860,Client_111,Healthcare,Data Analysis,Consultant_13,11,450,4950,2026-01-26T00:00:00Z,2026-05-13T00:00:00Z,Unpaid,Cape Town,450,107
200176,6681,Client_446,Finance,Advisory,Consultant_7,8,500,4000,2026-02-17T00:00:00Z,2026-06-26T00:00:00Z,Unpaid,Cape Town,500,129
200177,6739,Client_148,Finance,Bookkeeping,Consultant_22,6,350,2100,2026-03-15T00:00:00Z,2026-06-10T00:00:00Z,Unpaid,Johannesburg,350,87
200178,5650,Client_564,Healthcare,Advisory,Consultant_19,17,350,5950,2026-01-28T00:00:00Z,2026-06-28T00:00:00Z,Paid,Pretoria,350,151
200179,8253,Client_631,Tech,Advisory,Consultant_22,5,450,2250,2026-02-03T00:00:00Z,2026-06-24T00:00:00Z,Paid,Johannesburg,450,141
200180,8018,Client_85,Finance,Data Analysis,Consultant_6,18,450,8100,2026-01-21T00:00:00Z,2026-05-01T00:00:00Z,Unpaid,Johannesburg,450,100
200181,6353,Client_490,Healthcare,Data Analysis,Consultant_27,10,350,3500,2026-01-08T00:00:00Z,2026-05-24T00:00:00Z,Paid,Durban,350,136
200182,7976,Client_490,Finance,Consulting,Consultant_4,6,600,3600,2026-03-18T00:00:00Z,2026-06-09T00:00:00Z,Unpaid,Cape Town,600,83
200183,7588,Client_358,Retail,Advisory,Consultant_10,10,600,6000,2026-01-16T00:00:00Z,2026-04-14T00:00:00Z,Paid,Johannesburg,600,88
200184,5388,Client_238,Healthcare,Advisory,Consultant_1,12,500,6000,2026-02-04T00:00:00Z,2026-06-24T00:00:00Z,Paid,Pretoria,500,140
200185,6988,Client_683,Manufacturing,Bookkeeping,Consultant_24,17,600,10200,2026-02-05T00:00:00Z,2026-05-03T00:00:00Z,Paid,Cape Town,600,87
200186,7081,Client_689,Finance,Advisory,Consultant_19,7,350,2450,2026-03-28T00:00:00Z,2026-04-03T00:00:00Z,Paid,Cape Town,350,6
200187,6698,Client_65,Manufacturing,Advisory,Consultant_28,19,500,9500,2026-02-06T00:00:00Z,2026-05-02T00:00:00Z,Paid,Johannesburg,500,85
200188,5190,Client_153,Finance,Bookkeeping,Consultant_13,18,450,8100,2026-02-21T00:00:00Z,2026-04-16T00:00:00Z,Paid,Pretoria,450,54
200189,7636,Client_114,Finance,Advisory,Consultant_8,6,350,2100,2026-01-09T00:00:00Z,2026-06-03T00:00:00Z,Unpaid,Cape Town,350,145
200190,5695,Client_636,Tech,Data Analysis,Consultant_9,6,350,2100,2026-03-26T00:00:00Z,2026-05-15T00:00:00Z,Paid,Cape Town,350,50
200191,7457,Client_153,Finance,Bookkeeping,Consultant_7,13,500,6500,2026-03-05T00:00:00Z,2026-05-25T00:00:00Z,Unpaid,Cape Town,500,81
200192,5907,Client_252,Retail,Bookkeeping,Consultant_1,11,350,3850,2026-02-19T00:00:00Z,2026-05-30T00:00:00Z,Unpaid,Cape Town,350,100
200193,7749,Client_572,Healthcare,Advisory,Consultant_1,18,500,9000,2026-02-15T00:00:00Z,2026-05-05T00:00:00Z,Unpaid,Durban,500,79
200194,8340,Client_65,Healthcare,Data Analysis,Consultant_28,9,450,4050,2026-01-04T00:00:00Z,2026-06-05T00:00:00Z,Paid,Pretoria,450,152
200195,5918,Client_533,Tech,Advisory,Consultant_12,6,350,2100,2026-02-25T00:00:00Z,2026-04-19T00:00:00Z,Paid,Pretoria,350,53
200196,6249,Client_606,Finance,Data Analysis,Consultant_29,15,600,9000,2026-03-26T00:00:00Z,2026-05-10T00:00:00Z,Paid,Johannesburg,600,45
200197,7900,Client_275,Manufacturing,Data Analysis,Consultant_8,6,500,3000,2026-02-23T00:00:00Z,2026-04-13T00:00:00Z,Paid,Johannesburg,500,49
200198,6917,Client_250,Manufacturing,Bookkeeping,Consultant_26,9,450,4050,2026-01-08T00:00:00Z,2026-05-27T00:00:00Z,Paid,Durban,450,139
200199,6274,Client_349,Tech,Advisory,Consultant_5,13,450,5850,2026-01-17T00:00:00Z,2026-04-06T00:00:00Z,Unpaid,Cape Town,450,79
200200,5305,Client_251,Manufacturing,Data Analysis,Consultant_28,16,350,5600,2026-03-17T00:00:00Z,2026-06-18T00:00:00Z,Unpaid,Pretoria,350,93
200201,5803,Client_627,Retail,Consulting,Consultant_15,18,500,9000,2026-01-04T00:00:00Z,2026-04-06T00:00:00Z,Unpaid,Pretoria,500,92
200202,7826,Client_360,Manufacturing,Data Analysis,Consultant_18,15,600,9000,2026-02-10T00:00:00Z,2026-06-10T00:00:00Z,Paid,Cape Town,600,120
200203,7343,Client_493,Retail,Data Analysis,Consultant_17,13,350,4550,2026-01-29T00:00:00Z,2026-06-25T00:00:00Z,Unpaid,Cape Town,350,147
200204,5062,Client_385,Manufacturing,Data Analysis,Consultant_2,15,450,6750,2026-01-08T00:00:00Z,2026-04-02T00:00:00Z,Paid,Johannesburg,450,84
200205,7358,Client_299,Retail,Consulting,Consultant_23,10,350,3500,2026-01-23T00:00:00Z,2026-05-23T00:00:00Z,Paid,Johannesburg,350,120
200206,7005,Client_40,Healthcare,Data Analysis,Consultant_14,18,600,10800,2026-03-25T00:00:00Z,2026-05-02T00:00:00Z,Paid,Johannesburg,600,38
200207,5357,Client_661,Finance,Consulting,Consultant_26,8,450,3600,2026-01-11T00:00:00Z,2026-05-04T00:00:00Z,Unpaid,Durban,450,113
200208,8565,Client_196,Finance,Bookkeeping,Consultant_18,17,350,5950,2026-02-20T00:00:00Z,2026-06-19T00:00:00Z,Unpaid,Cape Town,350,119
200209,5760,Client_303,Finance,Bookkeeping,Consultant_3,11,350,3850,2026-01-01T00:00:00Z,2026-05-07T00:00:00Z,Unpaid,Johannesburg,350,126
200210,8902,Client_693,Retail,Advisory,Consultant_10,6,350,2100,2026-03-28T00:00:00Z,2026-04-22T00:00:00Z,Paid,Cape Town,350,25
200211,5022,Client_466,Finance,Consulting,Consultant_25,9,450,4050,2026-02-17T00:00:00Z,2026-05-28T00:00:00Z,Unpaid,Johannesburg,450,100
200212,5498,Client_148,Tech,Advisory,Consultant_11,18,350,6300,2026-03-20T00:00:00Z,2026-05-31T00:00:00Z,Paid,Cape Town,350,72
200213,8434,Client_432,Tech,Advisory,Consultant_15,19,350,6650,2026-02-25T00:00:00Z,2026-05-02T00:00:00Z,Paid,Pretoria,350,66
200214,6042,Client_336,Healthcare,Advisory,Consultant_3,18,600,10800,2026-01-27T00:00:00Z,2026-06-02T00:00:00Z,Unpaid,Cape Town,600,126
200215,6381,Client_571,Tech,Bookkeeping,Consultant_20,20,500,10000,2026-02-14T00:00:00Z,2026-06-19T00:00:00Z,Paid,Pretoria,500,125
200216,7220,Client_202,Tech,Advisory,Consultant_9,5,350,1750,2026-03-20T00:00:00Z,2026-06-23T00:00:00Z,Paid,Cape Town,350,95
200217,8668,Client_549,Retail,Data Analysis,Consultant_22,14,450,6300,2026-02-14T00:00:00Z,2026-06-17T00:00:00Z,Paid,Durban,450,123
200218,8499,Client_467,Retail,Data Analysis,Consultant_11,19,500,9500,2026-01-07T00:00:00Z,2026-05-28T00:00:00Z,Paid,Durban,500,141
200219,8344,Client_521,Healthcare,Data Analysis,Consultant_13,18,500,9000,2026-01-07T00:00:00Z,2026-05-13T00:00:00Z,Paid,Johannesburg,500,126
200220,8438,Client_538,Manufacturing,Advisory,Consultant_10,15,500,7500,2026-02-07T00:00:00Z,2026-06-28T00:00:00Z,Paid,Cape Town,500,141
200221,8879,Client_371,Finance,Advisory,Consultant_5,19,600,11400,2026-01-10T00:00:00Z,2026-05-06T00:00:00Z,Unpaid,Pretoria,600,116
200222,5301,Client_484,Finance,Advisory,Consultant_9,19,600,11400,2026-03-03T00:00:00Z,2026-06-27T00:00:00Z,Unpaid,Durban,600,116
200223,7058,Client_688,Tech,Bookkeeping,Consultant_18,12,600,7200,2026-03-17T00:00:00Z,2026-04-11T00:00:00Z,Paid,Durban,600,25
200224,6628,Client_370,Retail,Data Analysis,Consultant_25,17,600,10200,2026-03-29T00:00:00Z,2026-04-19T00:00:00Z,Paid,Cape Town,600,21
200225,7747,Client_469,Healthcare,Consulting,Consultant_7,17,450,7650,2026-02-04T00:00:00Z,2026-04-28T00:00:00Z,Paid,Durban,450,83
200226,6464,Client_726,Retail,Data Analysis,Consultant_14,9,600,5400,2026-03-11T00:00:00Z,2026-06-28T00:00:00Z,Paid,Pretoria,600,109
200227,8627,Client_198,Tech,Advisory,Consultant_13,5,350,1750,2026-01-25T00:00:00Z,2026-06-19T00:00:00Z,Paid,Pretoria,350,145
200228,6132,Client_518,Finance,Data Analysis,Consultant_8,5,500,2500,2026-01-26T00:00:00Z,2026-04-02T00:00:00Z,Paid,Cape Town,500,66
200229,6675,Client_121,Finance,Data Analysis,Consultant_5,12,500,6000,2026-03-03T00:00:00Z,2026-06-20T00:00:00Z,Paid,Durban,500,109
200230,6223,Client_23,Finance,Consulting,Consultant_18,8,350,2800,2026-01-24T00:00:00Z,2026-04-27T00:00:00Z,Unpaid,Pretoria,350,93
200231,6610,Client_465,Retail,Advisory,Consultant_10,14,600,8400,2026-01-14T00:00:00Z,2026-05-31T00:00:00Z,Paid,Cape Town,600,137
200232,8608,Client_715,Tech,Data Analysis,Consultant_21,9,600,5400,2026-02-18T00:00:00Z,2026-04-25T00:00:00Z,Unpaid,Cape Town,600,66
200233,5150,Client_637,Finance,Bookkeeping,Consultant_6,11,350,3850,2026-02-16T00:00:00Z,2026-06-21T00:00:00Z,Unpaid,Cape Town,350,125
200234,7403,Client_74,Finance,Bookkeeping,Consultant_13,18,350,6300,2026-01-30T00:00:00Z,2026-06-15T00:00:00Z,Paid,Pretoria,350,136
200235,8240,Client_346,Retail,Consulting,Consultant_3,20,500,10000,2026-01-27T00:00:00Z,2026-06-27T00:00:00Z,Unpaid,Durban,500,151
200236,5234,Client_129,Retail,Data Analysis,Consultant_18,10,500,5000,2026-02-02T00:00:00Z,2026-05-01T00:00:00Z,Paid,Johannesburg,500,88
200237,8761,Client_605,Retail,Consulting,Consultant_18,15,500,7500,2026-02-20T00:00:00Z,2026-05-06T00:00:00Z,Paid,Cape Town,500,75
200238,6163,Client_177,Retail,Data Analysis,Consultant_15,5,600,3000,2026-02-18T00:00:00Z,2026-06-24T00:00:00Z,Unpaid,Cape Town,600,126
200239,8769,Client_665,Finance,Data Analysis,Consultant_29,19,350,6650,2026-01-11T00:00:00Z,2026-06-25T00:00:00Z,Paid,Cape Town,350,165
200240,7593,Client_38,Healthcare,Consulting,Consultant_24,19,350,6650,2026-01-15T00:00:00Z,2026-05-06T00:00:00Z,Paid,Durban,350,111
200241,6336,Client_244,Tech,Consulting,Consultant_26,5,500,2500,2026-01-10T00:00:00Z,2026-06-12T00:00:00Z,Paid,Cape Town,500,153
200242,7742,Client_85,Manufacturing,Consulting,Consultant_13,17,350,5950,2026-02-27T00:00:00Z,2026-05-29T00:00:00Z,Unpaid,Cape Town,350,91
200243,7856,Client_327,Finance,Consulting,Consultant_21,5,350,1750,2026-01-25T00:00:00Z,2026-04-29T00:00:00Z,Unpaid,Pretoria,350,94
200244,6077,Client_637,Tech,Advisory,Consultant_16,9,600,5400,2026-03-17T00:00:00Z,2026-04-22T00:00:00Z,Paid,Pretoria,600,36
200245,6433,Client_353,Finance,Consulting,Consultant_11,5,500,2500,2026-01-26T00:00:00Z,2026-06-01T00:00:00Z,Unpaid,Pretoria,500,126
200246,7052,Client_235,Healthcare,Consulting,Consultant_17,7,500,3500,2026-02-06T00:00:00Z,2026-05-08T00:00:00Z,Unpaid,Johannesburg,500,91
200247,5544,Client_153,Healthcare,Consulting,Consultant_27,12,500,6000,2026-03-09T00:00:00Z,2026-04-13T00:00:00Z,Unpaid,Durban,500,35
200248,6941,Client_713,Healthcare,Consulting,Consultant_21,13,450,5850,2026-02-15T00:00:00Z,2026-06-04T00:00:00Z,Paid,Johannesburg,450,109
200249,5780,Client_742,Manufacturing,Data Analysis,Consultant_28,7,350,2450,2026-01-29T00:00:00Z,2026-04-11T00:00:00Z,Unpaid,Cape Town,350,72
200250,8050,Client_131,Healthcare,Consulting,Consultant_19,19,450,8550,2026-01-31T00:00:00Z,2026-06-24T00:00:00Z,Unpaid,Cape Town,450,144
200251,6625,Client_187,Tech,Consulting,Consultant_20,7,600,4200,2026-01-19T00:00:00Z,2026-06-15T00:00:00Z,Unpaid,Cape Town,600,147
200252,7400,Client_631,Manufacturing,Data Analysis,Consultant_7,6,450,2700,2026-01-11T00:00:00Z,2026-06-17T00:00:00Z,Unpaid,Cape Town,450,157
200253,7433,Client_65,Tech,Bookkeeping,Consultant_28,14,450,6300,2026-01-17T00:00:00Z,2026-06-04T00:00:00Z,Paid,Cape Town,450,138
200254,8716,Client_326,Healthcare,Data Analysis,Consultant_7,11,500,5500,2026-01-17T00:00:00Z,2026-04-21T00:00:00Z,Paid,Durban,500,94
200255,5685,Client_573,Healthcare,Consulting,Consultant_25,16,450,7200,2026-03-24T00:00:00Z,2026-06-29T00:00:00Z,Paid,Johannesburg,450,97
200256,6531,Client_750,Healthcare,Consulting,Consultant_4,13,450,5850,2026-03-05T00:00:00Z,2026-04-30T00:00:00Z,Unpaid,Pretoria,450,56
200257,7225,Client_650,Healthcare,Data Analysis,Consultant_8,14,500,7000,2026-01-07T00:00:00Z,2026-05-29T00:00:00Z,Unpaid,Johannesburg,500,142
200258,7140,Client_393,Healthcare,Advisory,Consultant_15,7,350,2450,2026-03-30T00:00:00Z,2026-05-06T00:00:00Z,Unpaid,Johannesburg,350,37
200259,6016,Client_59,Finance,Advisory,Consultant_20,18,500,9000,2026-02-09T00:00:00Z,2026-05-05T00:00:00Z,Paid,Durban,500,85
200260,7556,Client_80,Tech,Consulting,Consultant_27,7,450,3150,2026-03-20T00:00:00Z,2026-04-20T00:00:00Z,Unpaid,Johannesburg,450,31
200261,6770,Client_646,Finance,Advisory,Consultant_9,5,350,1750,2026-01-12T00:00:00Z,2026-04-20T00:00:00Z,Unpaid,Durban,350,98
200262,8480,Client_540,Retail,Consulting,Consultant_16,8,500,4000,2026-02-12T00:00:00Z,2026-05-17T00:00:00Z,Unpaid,Cape Town,500,94
200263,5730,Client_641,Manufacturing,Bookkeeping,Consultant_4,6,450,2700,2026-03-17T00:00:00Z,2026-05-12T00:00:00Z,Unpaid,Pretoria,450,56
200264,6444,Client_498,Retail,Advisory,Consultant_21,18,600,10800,2026-01-05T00:00:00Z,2026-06-20T00:00:00Z,Unpaid,Pretoria,600,166
200265,7495,Client_292,Retail,Consulting,Consultant_7,8,350,2800,2026-01-07T00:00:00Z,2026-04-02T00:00:00Z,Paid,Cape Town,350,85
200266,5561,Client_636,Finance,Advisory,Consultant_8,10,450,4500,2026-01-03T00:00:00Z,2026-04-10T00:00:00Z,Paid,Cape Town,450,97
200267,7452,Client_492,Tech,Advisory,Consultant_14,5,350,1750,2026-02-13T00:00:00Z,2026-06-14T00:00:00Z,Unpaid,Durban,350,121
200268,6999,Client_590,Tech,Consulting,Consultant_5,8,350,2800,2026-02-22T00:00:00Z,2026-05-28T00:00:00Z,Paid,Johannesburg,350,95
200269,8280,Client_500,Healthcare,Advisory,Consultant_3,10,450,4500,2026-01-20T00:00:00Z,2026-05-04T00:00:00Z,Paid,Cape Town,450,104
200270,7713,Client_3,Retail,Bookkeeping,Consultant_24,18,350,6300,2026-01-18T00:00:00Z,2026-06-03T00:00:00Z,Paid,Pretoria,350,136
200271,7811,Client_600,Tech,Advisory,Consultant_29,17,500,8500,2026-02-25T00:00:00Z,2026-05-18T00:00:00Z,Paid,Cape Town,500,82
200272,7730,Client_202,Tech,Bookkeeping,Consultant_2,20,500,10000,2026-02-23T00:00:00Z,2026-04-24T00:00:00Z,Paid,Cape Town,500,60
200273,6687,Client_745,Finance,Bookkeeping,Consultant_3,13,600,7800,2026-01-19T00:00:00Z,2026-04-07T00:00:00Z,Unpaid,Durban,600,78
200274,7144,Client_532,Tech,Data Analysis,Consultant_5,18,450,8100,2026-03-14T00:00:00Z,2026-06-06T00:00:00Z,Paid,Johannesburg,450,84
200275,8400,Client_654,Healthcare,Bookkeeping,Consultant_29,5,350,1750,2026-02-28T00:00:00Z,2026-05-12T00:00:00Z,Paid,Durban,350,73
200276,6545,Client_722,Healthcare,Bookkeeping,Consultant_18,18,350,6300,2026-03-14T00:00:00Z,2026-04-01T00:00:00Z,Unpaid,Pretoria,350,18
200277,5613,Client_17,Tech,Consulting,Consultant_4,13,450,5850,2026-01-20T00:00:00Z,2026-04-03T00:00:00Z,Unpaid,Cape Town,450,73
200278,6353,Client_172,Finance,Bookkeeping,Consultant_30,9,350,3150,2026-03-16T00:00:00Z,2026-06-04T00:00:00Z,Unpaid,Pretoria,350,80
200279,7479,Client_726,Healthcare,Advisory,Consultant_19,15,500,7500,2026-01-03T00:00:00Z,2026-05-19T00:00:00Z,Paid,Cape Town,500,136
200280,8294,Client_362,Manufacturing,Data Analysis,Consultant_16,12,500,6000,2026-03-02T00:00:00Z,2026-04-03T00:00:00Z,Paid,Pretoria,500,32
200281,7416,Client_291,Healthcare,Advisory,Consultant_30,10,350,3500,2026-03-14T00:00:00Z,2026-04-16T00:00:00Z,Unpaid,Pretoria,350,33
200282,8072,Client_712,Finance,Bookkeeping,Consultant_10,14,350,4900,2026-01-04T00:00:00Z,2026-04-04T00:00:00Z,Unpaid,Durban,350,90
200283,6396,Client_759,Tech,Data Analysis,Consultant_24,18,450,8100,2026-03-26T00:00:00Z,2026-06-13T00:00:00Z,Paid,Cape Town,450,79
200284,5156,Client_381,Manufacturing,Consulting,Consultant_12,6,350,2100,2026-02-09T00:00:00Z,2026-05-21T00:00:00Z,Unpaid,Cape Town,350,101
200285,5193,Client_463,Manufacturing,Consulting,Consultant_13,16,350,5600,2026-03-06T00:00:00Z,2026-06-04T00:00:00Z,Unpaid,Cape Town,350,90
200286,8607,Client_504,Retail,Bookkeeping,Consultant_22,9,600,5400,2026-02-23T00:00:00Z,2026-06-14T00:00:00Z,Unpaid,Pretoria,600,111
200287,6342,Client_750,Healthcare,Advisory,Consultant_25,15,600,9000,2026-03-24T00:00:00Z,2026-05-09T00:00:00Z,Unpaid,Durban,600,46
200288,8150,Client_216,Finance,Advisory,Consultant_26,13,600,7800,2026-03-24T00:00:00Z,2026-05-03T00:00:00Z,Paid,Pretoria,600,40
200289,7731,Client_295,Retail,Data Analysis,Consultant_5,7,500,3500,2026-02-12T00:00:00Z,2026-05-29T00:00:00Z,Unpaid,Cape Town,500,106
200290,6431,Client_63,Tech,Advisory,Consultant_5,6,600,3600,2026-02-18T00:00:00Z,2026-05-18T00:00:00Z,Unpaid,Cape Town,600,89
200291,7039,Client_45,Finance,Bookkeeping,Consultant_24,17,450,7650,2026-01-25T00:00:00Z,2026-04-30T00:00:00Z,Unpaid,Cape Town,450,95
200292,8656,Client_713,Manufacturing,Bookkeeping,Consultant_4,6,450,2700,2026-01-20T00:00:00Z,2026-06-22T00:00:00Z,Paid,Johannesburg,450,153
200293,7196,Client_731,Finance,Consulting,Consultant_4,8,500,4000,2026-03-31T00:00:00Z,2026-04-29T00:00:00Z,Unpaid,Johannesburg,500,29
200294,7132,Client_516,Retail,Data Analysis,Consultant_13,8,450,3600,2026-01-20T00:00:00Z,2026-06-27T00:00:00Z,Unpaid,Durban,450,158
200295,8051,Client_49,Manufacturing,Consulting,Consultant_3,14,600,8400,2026-03-07T00:00:00Z,2026-04-17T00:00:00Z,Paid,Durban,600,41
200296,8544,Client_744,Finance,Bookkeeping,Consultant_26,11,500,5500,2026-03-26T00:00:00Z,2026-06-24T00:00:00Z,Paid,Cape Town,500,90
200297,5551,Client_521,Finance,Advisory,Consultant_28,7,450,3150,2026-02-26T00:00:00Z,2026-06-07T00:00:00Z,Unpaid,Johannesburg,450,101
200298,6364,Client_469,Retail,Data Analysis,Consultant_26,13,450,5850,2026-03-07T00:00:00Z,2026-05-01T00:00:00Z,Unpaid,Cape Town,450,55
200299,5455,Client_269,Tech,Advisory,Consultant_21,6,600,3600,2026-01-30T00:00:00Z,2026-04-21T00:00:00Z,Unpaid,Cape Town,600,81
200300,8087,Client_643,Tech,Consulting,Consultant_11,20,450,9000,2026-02-20T00:00:00Z,2026-04-07T00:00:00Z,Paid,Pretoria,450,46
200301,8972,Client_345,Healthcare,Bookkeeping,Consultant_4,9,450,4050,2026-02-23T00:00:00Z,2026-05-05T00:00:00Z,Paid,Pretoria,450,71
200302,8185,Client_383,Tech,Data Analysis,Consultant_4,15,450,6750,2026-03-31T00:00:00Z,2026-04-12T00:00:00Z,Paid,Johannesburg,450,12
200303,5566,Client_240,Healthcare,Consulting,Consultant_27,17,600,10200,2026-01-28T00:00:00Z,2026-05-02T00:00:00Z,Paid,Durban,600,94
200304,5021,Client_239,Healthcare,Bookkeeping,Consultant_25,20,350,7000,2026-03-25T00:00:00Z,2026-06-26T00:00:00Z,Unpaid,Johannesburg,350,93
200305,8033,Client_77,Retail,Consulting,Consultant_25,10,600,6000,2026-01-28T00:00:00Z,2026-04-23T00:00:00Z,Unpaid,Johannesburg,600,85
200306,8617,Client_197,Retail,Bookkeeping,Consultant_8,14,350,4900,2026-02-05T00:00:00Z,2026-04-11T00:00:00Z,Unpaid,Pretoria,350,65
200307,7424,Client_379,Retail,Consulting,Consultant_6,10,600,6000,2026-01-10T00:00:00Z,2026-05-13T00:00:00Z,Paid,Cape Town,600,123
200308,8680,Client_435,Retail,Bookkeeping,Consultant_7,20,600,12000,2026-02-15T00:00:00Z,2026-05-27T00:00:00Z,Unpaid,Durban,600,101
200309,7376,Client_323,Manufacturing,Consulting,Consultant_18,11,450,4950,2026-01-30T00:00:00Z,2026-06-07T00:00:00Z,Paid,Durban,450,128
200310,8334,Client_391,Finance,Consulting,Consultant_7,13,600,7800,2026-02-27T00:00:00Z,2026-04-04T00:00:00Z,Paid,Johannesburg,600,36
200311,7571,Client_126,Finance,Consulting,Consultant_17,16,500,8000,2026-02-04T00:00:00Z,2026-04-02T00:00:00Z,Paid,Cape Town,500,57
200312,6778,Client_292,Retail,Advisory,Consultant_24,13,500,6500,2026-01-29T00:00:00Z,2026-06-10T00:00:00Z,Paid,Johannesburg,500,132
200313,5526,Client_506,Finance,Advisory,Consultant_7,8,500,4000,2026-01-31T00:00:00Z,2026-04-01T00:00:00Z,Unpaid,Cape Town,500,60
200314,6942,Client_650,Tech,Consulting,Consultant_21,11,350,3850,2026-03-25T00:00:00Z,2026-05-22T00:00:00Z,Paid,Cape Town,350,58
200315,5305,Client_598,Manufacturing,Data Analysis,Consultant_27,14,450,6300,2026-02-24T00:00:00Z,2026-05-29T00:00:00Z,Paid,Johannesburg,450,94
200316,5551,Client_716,Finance,Consulting,Consultant_20,18,600,10800,2026-01-07T00:00:00Z,2026-06-08T00:00:00Z,Unpaid,Durban,600,152
200317,7171,Client_331,Manufacturing,Data Analysis,Consultant_17,15,500,7500,2026-03-23T00:00:00Z,2026-04-03T00:00:00Z,Unpaid,Cape Town,500,11
200318,7632,Client_126,Manufacturing,Data Analysis,Consultant_1,15,600,9000,2026-03-08T00:00:00Z,2026-06-07T00:00:00Z,Paid,Durban,600,91
200319,6988,Client_509,Finance,Advisory,Consultant_10,8,500,4000,2026-02-06T00:00:00Z,2026-05-07T00:00:00Z,Unpaid,Cape Town,500,90
200320,5563,Client_549,Manufacturing,Advisory,Consultant_14,12,350,4200,2026-02-06T00:00:00Z,2026-06-13T00:00:00Z,Unpaid,Pretoria,350,127
200321,7350,Client_285,Retail,Bookkeeping,Consultant_13,10,350,3500,2026-01-31T00:00:00Z,2026-06-20T00:00:00Z,Unpaid,Johannesburg,350,140
200322,6954,Client_490,Manufacturing,Advisory,Consultant_12,10,350,3500,2026-02-01T00:00:00Z,2026-06-09T00:00:00Z,Unpaid,Johannesburg,350,128
200323,7894,Client_279,Tech,Data Analysis,Consultant_28,8,500,4000,2026-01-25T00:00:00Z,2026-04-30T00:00:00Z,Unpaid,Cape Town,500,95
200324,8202,Client_329,Retail,Advisory,Consultant_4,6,350,2100,2026-02-16T00:00:00Z,2026-06-13T00:00:00Z,Paid,Pretoria,350,117
200325,5125,Client_407,Retail,Advisory,Consultant_3,14,500,7000,2026-01-28T00:00:00Z,2026-04-22T00:00:00Z,Unpaid,Durban,500,84
200326,6021,Client_578,Healthcare,Advisory,Consultant_8,18,450,8100,2026-01-26T00:00:00Z,2026-04-28T00:00:00Z,Unpaid,Durban,450,92
200327,6349,Client_248,Finance,Consulting,Consultant_24,17,600,10200,2026-01-26T00:00:00Z,2026-04-02T00:00:00Z,Unpaid,Cape Town,600,66
200328,8751,Client_39,Manufacturing,Data Analysis,Consultant_1,12,350,4200,2026-03-26T00:00:00Z,2026-05-03T00:00:00Z,Paid,Pretoria,350,38
200329,6538,Client_620,Tech,Bookkeeping,Consultant_16,14,350,4900,2026-02-25T00:00:00Z,2026-06-18T00:00:00Z,Paid,Cape Town,350,113
200330,8393,Client_466,Finance,Data Analysis,Consultant_9,9,450,4050,2026-02-09T00:00:00Z,2026-06-19T00:00:00Z,Unpaid,Durban,450,130
200331,5314,Client_307,Healthcare,Bookkeeping,Consultant_25,13,350,4550,2026-01-02T00:00:00Z,2026-06-19T00:00:00Z,Unpaid,Cape Town,350,168
200332,7586,Client_495,Healthcare,Bookkeeping,Consultant_6,12,450,5400,2026-03-14T00:00:00Z,2026-04-12T00:00:00Z,Paid,Pretoria,450,29
200333,7456,Client_676,Manufacturing,Data Analysis,Consultant_7,16,600,9600,2026-01-12T00:00:00Z,2026-04-21T00:00:00Z,Unpaid,Durban,600,99
200334,7593,Client_394,Finance,Advisory,Consultant_17,15,500,7500,2026-02-18T00:00:00Z,2026-05-27T00:00:00Z,Unpaid,Cape Town,500,98
200335,8201,Client_277,Healthcare,Data Analysis,Consultant_18,8,350,2800,2026-01-01T00:00:00Z,2026-06-24T00:00:00Z,Paid,Cape Town,350,174
