TransactionID,Date,Account,Type,Category,Subcategory,Amount,VendorClient,Description,PaymentMethod,Department,City
300238,2026-02-22,Business,Income,Utilities,Utilities Sub,18305,Entity_586,Utilities transaction,Cash,Sales,Pretoria
300239,18/01/2026,Card,Expense,Software,Software Sub,-19701,Entity_552,Software transaction,Card,Sales,Cape Town
300240,27/01/2026,Card,Expense,Marketing,Marketing Sub,-12841,Entity_788,Marketing transaction,card,Admin,cape town
300241,12/02/2026,Business,Expense,Travel,Travel Sub,-13729,Entity_997,Travel transaction,card,Operations,Cape Town
300242,13 Jan 2026,Card,Income,Consulting,Consulting Sub,15183,Entity_553,Consulting transaction,Card,Admin,Johannesburg
300243,30 Jan 2026,Business,Expense,Sales,Sales Sub,-10174,Entity_592,Sales transaction,card,Operations,Pretoria
300244,2026-01-26,Business,Expense,Rent,Rent Sub,-3374,Entity_102,Rent transaction,EFT,Operations,Johannesburg
300245,2026/03/01,Business,Expense,Sales,Sales Sub,-7795,Entity_800,Sales transaction,Cash,Sales,Pretoria
300246,2026/01/25,Business,Expense,Travel,Travel Sub,-10569,Entity_167,Travel transaction,card,Sales,Pretoria
300247,2026/03/28,Card,Income,Software,Software Sub,18743,Entity_721,Software transaction,card,Admin,Johannesburg
300248,2026-01-29,Business,Income,Utilities,Utilities Sub,6032,Entity_629,Utilities transaction,eft,Operations,Durban
300249,2026-02-13,Card,Expense,Marketing,Marketing Sub,-9410,Entity_544,Marketing transaction,eft,Operations,cape town
300250,2026-01-23,Card,Income,Software,Software Sub,6243,Entity_602,Software transaction,eft,Operations,Johannesburg
300251,07 Feb 2026,Card,Expense,Consulting,Consulting Sub,-17469,Entity_18,Consulting transaction,eft,Sales,Pretoria
300252,27/02/2026,Card,Income,Travel,Travel Sub,19290,Entity_792,Travel transaction,eft,Operations,Durban
300253,26 Feb 2026,Card,Expense,Marketing,Marketing Sub,-13100,Entity_933,Marketing transaction,EFT,Sales,Cape Town
300254,2026-01-19,Business,Income,Software,Software Sub,14034,Entity_747,Software transaction,card,Operations,Pretoria
300255,12/01/2026,Business,Expense,Consulting,Consulting Sub,-12737,Entity_153,Consulting transaction,EFT,Admin,Pretoria
300256,19 Jan 2026,Business,Expense,Utilities,Utilities Sub,-13305,Entity_847,Utilities transaction,eft,Admin,Pretoria
300257,14/03/2026,Business,Expense,Travel,Travel Sub,-12525,Entity_900,Travel transaction,Card,Admin,Cape Town
300258,02/02/2026,Card,Income,Travel,Travel Sub,5246,Entity_615,Travel transaction,card,Admin,cape town
300259,18/02/2026,Card,Expense,Utilities,Utilities Sub,-8960,Entity_576,Utilities transaction,Card,Operations,Cape Town
300260,28/02/2026,Card,Income,Software,Software Sub,1592,Entity_1,Software transaction,eft,Operations,cape town
300261,2026/03/21,Card,Expense,Consulting,Consulting Sub,-8356,Entity_417,Consulting transaction,eft,Operations,cape town
300262,2026-03-24,Card,Expense,Software,Software Sub,-13568,Entity_623,Software transaction,eft,Operations,Durban
300263,2026-03-18,Business,Expense,Sales,Sales Sub,-8418,Entity_561,Sales transaction,Cash,Sales,cape town
300264,13 Mar 2026,Card,Expense,Travel,Travel Sub,-12968,Entity_433,Travel transaction,Card,Admin,Cape Town
300265,2026/01/02,Card,Expense,Utilities,Utilities Sub,-5341,Entity_380,Utilities transaction,EFT,Admin,Johannesburg
300266,23 Feb 2026,Card,Income,Travel,Travel Sub,12628,Entity_708,Travel transaction,card,Operations,Pretoria
300267,01 Jan 2026,Business,Expense,Consulting,Consulting Sub,-18338,Entity_424,Consulting transaction,Cash,Sales,Cape Town
300268,27/01/2026,Card,Expense,Utilities,Utilities Sub,-18131,Entity_572,Utilities transaction,EFT,Admin,Durban
300269,2026-03-27,Card,Expense,Consulting,Consulting Sub,-2037,Entity_749,Consulting transaction,EFT,Operations,Pretoria
300270,2026/03/17,Business,Income,Software,Software Sub,6129,Entity_499,Software transaction,card,Admin,Johannesburg
300271,28/02/2026,Business,Expense,Utilities,Utilities Sub,-4334,Entity_688,Utilities transaction,EFT,Admin,Johannesburg
300272,05 Mar 2026,Card,Income,Rent,Rent Sub,902,Entity_803,Rent transaction,eft,Sales,Cape Town
300273,23/02/2026,Card,Income,Consulting,Consulting Sub,12683,Entity_843,Consulting transaction,card,Admin,Cape Town
300274,2026-03-17,Business,Income,Marketing,Marketing Sub,4181,Entity_91,Marketing transaction,EFT,Sales,Pretoria
300275,2026/03/18,Business,Expense,Utilities,Utilities Sub,"-17,675",Entity_165,Utilities transaction,card,Operations,Pretoria
300276,12 Feb 2026,Card,Expense,Marketing,Marketing Sub,-733,Entity_134,Marketing transaction,card,Admin,cape town
300277,2026/02/14,Card,Expense,Marketing,Marketing Sub,-16399,Entity_502,Marketing transaction,Cash,Operations,Pretoria
300278,2026-02-01,Card,Expense,Utilities,Utilities Sub,-7723,Entity_599,Utilities transaction,card,Sales,Durban
300279,09 Feb 2026,Business,Income,Software,Software Sub,4756,Entity_952,Software transaction,Cash,Admin,Cape Town
300280,16 Jan 2026,Business,Expense,Travel,Travel Sub,-2727,Entity_452,Travel transaction,card,Operations,Cape Town
300281,2026/01/03,Card,Expense,Travel,Travel Sub,-1824,Entity_147,Travel transaction,EFT,Operations,Durban
300282,2026-02-12,Card,Expense,Utilities,Utilities Sub,-4218,Entity_310,Utilities transaction,Card,Sales,Cape Town
300283,09 Feb 2026,Business,Expense,Travel,Travel Sub,-18013,Entity_617,Travel transaction,eft,Admin,Pretoria
300284,2026/03/16,Business,Income,Consulting,Consulting Sub,13328,Entity_862,Consulting transaction,Card,Sales,cape town
300285,25/01/2026,Business,Expense,Software,Software Sub,-19118,Entity_381,Software transaction,EFT,Operations,Cape Town
300286,2026/01/24,Business,Income,Travel,Travel Sub,17012,Entity_762,Travel transaction,card,Operations,Pretoria
300287,25 Jan 2026,Card,Expense,Travel,Travel Sub,-14263,Entity_156,Travel transaction,Cash,Sales,Pretoria
300288,24/02/2026,Card,Income,Marketing,Marketing Sub,18699,Entity_99,Marketing transaction,eft,Sales,Durban
300289,25/03/2026,Card,Income,Sales,Sales Sub,15668,Entity_311,Sales transaction,eft,Admin,Pretoria
300290,2026-02-13,Business,Expense,Travel,Travel Sub,-17122,Entity_470,Travel transaction,card,Admin,Durban
300291,28/02/2026,Business,Income,Sales,Sales Sub,5707,Entity_530,Sales transaction,EFT,Sales,Pretoria
300292,07/02/2026,Card,Expense,Utilities,Utilities Sub,-13274,Entity_966,Utilities transaction,eft,Sales,Durban
300293,2026/01/28,Card,Income,Utilities,Utilities Sub,19516,Entity_23,Utilities transaction,eft,Sales,cape town
300294,2026-03-28,Business,Income,Marketing,Marketing Sub,8888,Entity_319,Marketing transaction,card,Operations,Durban
300295,2026-02-06,Card,Income,Rent,Rent Sub,7712,Entity_500,Rent transaction,Card,Sales,Johannesburg
300296,2026/01/13,Card,Income,Rent,Rent Sub,554,Entity_892,Rent transaction,Cash,Admin,Johannesburg
300297,2026-01-22,Business,Income,Utilities,Utilities Sub,18609,Entity_371,Utilities transaction,EFT,Sales,Cape Town
300298,14/01/2026,Card,Expense,Rent,Rent Sub,-1389,Entity_75,Rent transaction,card,Sales,Cape Town
300299,2026/01/31,Card,Income,Rent,Rent Sub,19003,Entity_433,Rent transaction,Cash,Sales,Cape Town
300300,2026-02-24,Business,Income,Sales,Sales Sub,19602,Entity_924,Sales transaction,card,Sales,Pretoria
300301,26/02/2026,Business,Expense,Rent,Rent Sub,-2810,Entity_942,Rent transaction,eft,Admin,Durban
300302,17 Feb 2026,Business,Expense,Consulting,Consulting Sub,-12631,Entity_24,Consulting transaction,card,Sales,cape town
300303,27 Jan 2026,Business,Income,Marketing,Marketing Sub,4673,Entity_920,Marketing transaction,Cash,Sales,Johannesburg
300304,2026-01-09,Card,Expense,Sales,Sales Sub,-7705,Entity_551,Sales transaction,eft,Admin,Pretoria
300305,2026-02-23,Business,Income,Marketing,Marketing Sub,1646,Entity_113,Marketing transaction,EFT,Operations,cape town
300306,2026/01/21,Business,Expense,Sales,Sales Sub,-3569,Entity_262,Sales transaction,Cash,Operations,Durban
300307,19/03/2026,Card,Expense,Utilities,Utilities Sub,-13938,Entity_578,Utilities transaction,card,Operations,Johannesburg
300308,2026-03-13,Card,Expense,Travel,Travel Sub,-4377,Entity_926,Travel transaction,card,Sales,Pretoria
300309,2026-01-03,Business,Expense,Utilities,Utilities Sub,-16879,Entity_450,Utilities transaction,EFT,Operations,cape town
300310,2026/03/02,Business,Expense,Marketing,Marketing Sub,-2180,Entity_538,Marketing transaction,Card,Operations,Cape Town
300311,2026/01/18,Card,Income,Sales,Sales Sub,2326,Entity_552,Sales transaction,Card,Sales,Pretoria
300312,14/03/2026,Card,Income,Utilities,Utilities Sub,17862,Entity_694,Utilities transaction,Card,Sales,Durban
300313,01 Mar 2026,Card,Expense,Marketing,Marketing Sub,-18223,Entity_580,Marketing transaction,EFT,Operations,Pretoria
300314,2026/02/10,Business,Expense,Utilities,Utilities Sub,-4369,Entity_750,Utilities transaction,eft,Admin,Durban
300315,07/02/2026,Business,Expense,Software,Software Sub,-17666,Entity_685,Software transaction,Card,Sales,Pretoria
300316,2026/03/26,Card,Expense,Rent,Rent Sub,-16565,Entity_621,Rent transaction,Cash,Operations,Pretoria
300317,17/03/2026,Card,Income,Travel,Travel Sub,10785,Entity_437,Travel transaction,card,Admin,cape town
300318,10 Jan 2026,Business,Expense,Marketing,Marketing Sub,"-15,838",Entity_763,Marketing transaction,EFT,Sales,Durban
300319,2026-01-05,Business,Income,Rent,Rent Sub,15180,Entity_340,Rent transaction,eft,Sales,Johannesburg
300320,15/03/2026,Card,Expense,Consulting,Consulting Sub,-2060,Entity_702,Consulting transaction,EFT,Sales,Johannesburg
300321,08 Mar 2026,Business,Expense,Consulting,Consulting Sub,-6058,Entity_459,Consulting transaction,Cash,Admin,Johannesburg
300322,2026-01-09,Card,Income,Consulting,Consulting Sub,16425,Entity_85,Consulting transaction,Card,Operations,Cape Town
300323,2026-02-22,Card,Income,Marketing,Marketing Sub,11050,Entity_506,Marketing transaction,card,Sales,Johannesburg
300324,17/03/2026,Card,Expense,Travel,Travel Sub,-13534,Entity_900,Travel transaction,eft,Operations,Johannesburg
300325,23 Feb 2026,Business,Income,Utilities,Utilities Sub,13087,Entity_57,Utilities transaction,eft,Admin,Pretoria
300326,01/03/2026,Card,Expense,Travel,Travel Sub,-18931,Entity_156,Travel transaction,eft,Admin,Johannesburg
300327,2026/01/03,Business,Expense,Consulting,Consulting Sub,-10936,Entity_924,Consulting transaction,EFT,Sales,Johannesburg
300328,19 Feb 2026,Business,Expense,Utilities,Utilities Sub,-19439,Entity_541,Utilities transaction,eft,Admin,Durban
300329,01/02/2026,Business,Income,Consulting,Consulting Sub,5375,Entity_388,Consulting transaction,card,Operations,Pretoria
300330,2026/02/23,Card,Expense,Software,Software Sub,-10337,Entity_299,Software transaction,EFT,Sales,Durban
300331,04/03/2026,Card,Income,Marketing,Marketing Sub,9870,Entity_686,Marketing transaction,Card,Sales,Johannesburg
300332,20/01/2026,Card,Income,Software,Software Sub,10301,Entity_226,Software transaction,card,Operations,Pretoria
300333,18 Mar 2026,Card,Expense,Sales,Sales Sub,-18125,Entity_329,Sales transaction,card,Admin,Johannesburg
300334,2026/02/15,Business,Expense,Software,Software Sub,-16718,Entity_659,Software transaction,Cash,Admin,cape town
300335,2026/01/18,Business,Expense,Utilities,Utilities Sub,-19397,Entity_212,Utilities transaction,Card,Sales,Pretoria
300336,2026-03-02,Card,Income,Consulting,Consulting Sub,5458,Entity_909,Consulting transaction,card,Operations,cape town
300337,17 Feb 2026,Business,Income,Marketing,Marketing Sub,"14,901",Entity_558,Marketing transaction,Cash,Sales,cape town
300338,15/02/2026,Business,Expense,Utilities,Utilities Sub,-13039,Entity_956,Utilities transaction,card,Operations,Johannesburg
300339,24 Jan 2026,Business,Income,Sales,Sales Sub,2468,Entity_926,Sales transaction,EFT,Sales,Johannesburg
300340,18/01/2026,Card,Expense,Rent,Rent Sub,-11727,Entity_888,Rent transaction,eft,Operations,Pretoria
300341,2026-01-20,Business,Income,Sales,Sales Sub,12953,Entity_854,Sales transaction,EFT,Admin,Pretoria
300342,07 Mar 2026,Business,Income,Software,Software Sub,2104,Entity_980,Software transaction,EFT,Admin,Cape Town
300343,2026-02-05,Card,Expense,Sales,Sales Sub,-16954,Entity_390,Sales transaction,Cash,Operations,Durban
300344,06/03/2026,Card,Expense,Consulting,Consulting Sub,-3661,Entity_485,Consulting transaction,card,Sales,cape town
300345,2026/03/26,Card,Income,Utilities,Utilities Sub,9131,Entity_130,Utilities transaction,card,Sales,Cape Town
300346,14 Mar 2026,Business,Expense,Sales,Sales Sub,"-14,640",Entity_588,Sales transaction,eft,Sales,Cape Town
300347,28 Feb 2026,Card,Income,Consulting,Consulting Sub,8466,Entity_466,Consulting transaction,Cash,Admin,Durban
300348,23/03/2026,Business,Income,Rent,Rent Sub,19700,Entity_556,Rent transaction,Cash,Sales,Durban
300349,27 Mar 2026,Business,Expense,Rent,Rent Sub,-6628,Entity_459,Rent transaction,EFT,Admin,Cape Town
300350,2026/01/12,Card,Expense,Consulting,Consulting Sub,-17931,Entity_513,Consulting transaction,EFT,Admin,Durban
300351,26/03/2026,Card,Expense,Utilities,Utilities Sub,-13156,Entity_573,Utilities transaction,eft,Sales,cape town
300352,2026-01-14,Business,Income,Rent,Rent Sub,13874,Entity_582,Rent transaction,EFT,Sales,Johannesburg
300353,2026-03-08,Card,Expense,Sales,Sales Sub,-4332,Entity_482,Sales transaction,Cash,Sales,Johannesburg
300354,2026/03/13,Business,Income,Utilities,Utilities Sub,"5,288",Entity_338,Utilities transaction,EFT,Admin,cape town
300355,2026/03/24,Card,Income,Software,Software Sub,12047,Entity_488,Software transaction,card,Sales,Cape Town
300356,2026/01/04,Business,Expense,Rent,Rent Sub,-18790,Entity_746,Rent transaction,Card,Sales,Cape Town
300357,16 Feb 2026,Card,Expense,Consulting,Consulting Sub,-19898,Entity_937,Consulting transaction,EFT,Sales,Durban
300358,2026-03-08,Card,Expense,Rent,Rent Sub,-3066,Entity_205,Rent transaction,card,Sales,Cape Town
300359,2026-03-23,Business,Expense,Consulting,Consulting Sub,-11693,Entity_495,Consulting transaction,EFT,Admin,Johannesburg
300360,2026-01-19,Business,Expense,Rent,Rent Sub,-16501,Entity_703,Rent transaction,Card,Sales,cape town
300361,2026-02-23,Business,Income,Rent,Rent Sub,12046,Entity_89,Rent transaction,Cash,Operations,cape town
300362,2026/02/21,Card,Income,Rent,Rent Sub,3277,Entity_989,Rent transaction,Cash,Operations,Johannesburg
300363,26/03/2026,Card,Income,Software,Software Sub,"12,782",Entity_693,Software transaction,eft,Operations,cape town
300364,2026/01/31,Business,Income,Consulting,Consulting Sub,14382,Entity_925,Consulting transaction,EFT,Sales,cape town
300365,21 Feb 2026,Card,Expense,Utilities,Utilities Sub,-12275,Entity_896,Utilities transaction,Card,Admin,Pretoria
300366,21 Mar 2026,Business,Income,Utilities,Utilities Sub,12450,Entity_362,Utilities transaction,card,Sales,Johannesburg
300367,21 Feb 2026,Card,Expense,Marketing,Marketing Sub,-14483,Entity_816,Marketing transaction,card,Sales,Durban
300368,24/01/2026,Business,Expense,Marketing,Marketing Sub,-4471,Entity_530,Marketing transaction,eft,Operations,Durban
300369,2026-02-11,Business,Expense,Consulting,Consulting Sub,-16281,Entity_396,Consulting transaction,eft,Operations,Cape Town
300370,2026-02-10,Business,Income,Consulting,Consulting Sub,3884,Entity_721,Consulting transaction,Cash,Operations,Pretoria
300371,16 Jan 2026,Card,Expense,Software,Software Sub,-12227,Entity_886,Software transaction,card,Sales,Cape Town
300372,29/03/2026,Card,Expense,Utilities,Utilities Sub,-13322,Entity_498,Utilities transaction,Card,Sales,Durban
300373,2026/01/01,Card,Expense,Travel,Travel Sub,"-14,671",Entity_48,Travel transaction,Cash,Operations,Cape Town
300374,17 Jan 2026,Card,Income,Sales,Sales Sub,16070,Entity_917,Sales transaction,eft,Sales,Johannesburg
300375,2026-03-18,Card,Expense,Sales,Sales Sub,-5084,Entity_243,Sales transaction,EFT,Admin,Johannesburg
300376,11 Feb 2026,Card,Income,Software,Software Sub,18992,Entity_284,Software transaction,eft,Admin,Johannesburg
300377,2026-02-17,Card,Expense,Software,Software Sub,-12950,Entity_147,Software transaction,card,Operations,Johannesburg
300378,2026/02/12,Card,Income,Rent,Rent Sub,6748,Entity_299,Rent transaction,Cash,Sales,Johannesburg
300379,20 Jan 2026,Card,Expense,Rent,Rent Sub,-16910,Entity_916,Rent transaction,Cash,Admin,Johannesburg
300380,2026-03-04,Card,Expense,Marketing,Marketing Sub,-8057,Entity_828,Marketing transaction,Card,Admin,Johannesburg
300381,08 Jan 2026,Business,Expense,Utilities,Utilities Sub,-2593,Entity_312,Utilities transaction,Cash,Admin,cape town
300382,10/03/2026,Business,Income,Travel,Travel Sub,16799,Entity_264,Travel transaction,Card,Sales,Pretoria
300383,2026-02-23,Card,Income,Utilities,Utilities Sub,14930,Entity_600,Utilities transaction,eft,Admin,Cape Town
300384,2026-03-13,Card,Expense,Sales,Sales Sub,-12844,Entity_220,Sales transaction,EFT,Operations,Durban
300385,2026-01-26,Business,Expense,Sales,Sales Sub,-17579,Entity_61,Sales transaction,Card,Admin,Durban
300386,2026/01/15,Card,Expense,Sales,Sales Sub,"-14,559",Entity_374,Sales transaction,Card,Admin,Durban
300387,07/01/2026,Business,Expense,Software,Software Sub,-14513,Entity_676,Software transaction,card,Sales,Johannesburg
300388,2026-03-15,Business,Income,Rent,Rent Sub,4302,Entity_167,Rent transaction,card,Admin,Pretoria
300389,2026-03-16,Card,Income,Utilities,Utilities Sub,15534,Entity_108,Utilities transaction,eft,Admin,Durban
300390,2026-01-22,Business,Income,Sales,Sales Sub,16777,Entity_717,Sales transaction,Card,Operations,Pretoria
300391,17 Feb 2026,Business,Expense,Travel,Travel Sub,-5665,Entity_154,Travel transaction,eft,Operations,Johannesburg
300392,07/01/2026,Card,Income,Travel,Travel Sub,18373,Entity_620,Travel transaction,EFT,Sales,Johannesburg
300393,05/02/2026,Business,Income,Software,Software Sub,19464,Entity_291,Software transaction,Cash,Sales,Johannesburg
300394,16/02/2026,Business,Expense,Rent,Rent Sub,-18086,Entity_765,Rent transaction,Cash,Sales,Pretoria
300395,23 Mar 2026,Card,Expense,Utilities,Utilities Sub,-13212,Entity_75,Utilities transaction,eft,Sales,Cape Town
300396,05 Jan 2026,Card,Income,Consulting,Consulting Sub,2948,Entity_805,Consulting transaction,card,Operations,Pretoria
