TransactionID,Date,StoreID,City,ProductID,Product,Category,Price,Quantity,Discount,Revenue,PaymentMethod,Cashier,CustomerID
101031,15/01/2026,3,Cape Town,203,Keyboard,Accessories,45,1,5,42.75,EFT,Cashier_39,4334
101032,2026-03-15,9,Johannesburg,192,mouse,Accessories,25,5,0,125.0,card,Cashier_40,2592
101033,01/03/2026,2,Johannesburg,220,Keyboard,Accessories,45,3,5,128.25,Cash,Cashier_19,4885
101034,2026-01-13,10,Durban,228,Mouse,Accessories,25,3,0,75.0,EFT,Cashier_13,4815
101035,07 Mar 2026,4,Johannesburg,220,Keyboard,Accessories,45,5,5,213.75,card,Cashier_12,3247
101036,09/01/2026,3,Pretoria,207,Mouse,Accessories,25,3,5,71.25,card,Cashier_9,3766
101037,13 Feb 2026,2,Pretoria,284,Laptop,Electronics,1200,3,0,3600.0,card,Cashier_16,2902
101038,30 Jan 2026,1,Johannesburg,240,Laptop,Electronics,1200,5,5,5700.0,Card,Cashier_27,5000
101039,2026-03-28,5,Cape Town,171,Laptop,Electronics,1200,5,5,5700.0,eft,Cashier_25,2774
101040,2026/01/13,4,cape town,255,Mouse,Accessories,25,3,0,75.0,EFT,Cashier_23,2224
101041,2026-02-24,2,Pretoria,272,Monitor,Electronics,300,3,10,810.0,EFT,Cashier_2,4387
101042,2026/03/08,3,Durban,290,laptop,Electronics,1200,1,5,1140.0,Cash,Cashier_14,1497
101043,2026-01-24,8,Durban,296,Mouse,Accessories,25,5,0,125.0,eft,Cashier_38,2321
101044,22/03/2026,9,Johannesburg,269,Keyboard,Accessories,45,5,5,213.75,Cash,Cashier_35,2102
101045,07 Jan 2026,7,Johannesburg,110,Laptop,Electronics,"1,200",5,0,6000.0,EFT,Cashier_28,4713
101046,14 Jan 2026,4,Cape Town,273,Keyboard,Accessories,45,4,10,162.0,Cash,Cashier_17,4099
101047,20 Feb 2026,5,Johannesburg,225,Mouse,Accessories,25,4,5,95.0,eft,Cashier_13,2473
101048,23 Jan 2026,6,Cape Town,291,Keyboard,Accessories,45,3,0,135.0,Cash,Cashier_20,3781
101049,10 Feb 2026,8,Pretoria,199,Monitor,Electronics,300,1,0,300.0,Card,Cashier_33,1081
101050,2026-01-09,4,Johannesburg,143,Mouse,Accessories,25,2,0,50.0,Cash,Cashier_2,3581
101051,2026/03/10,2,Cape Town,255,Mouse,Accessories,25,3,0,75.0,Cash,Cashier_15,2887
101052,2026-01-16,1,Cape Town,234,Mouse,Accessories,25,4,10,90.0,Cash,Cashier_40,4351
101053,04 Feb 2026,9,Johannesburg,131,Monitor,Electronics,300,5,0,1500.0,Card,Cashier_15,4973
101054,2026/03/02,1,Pretoria,194,Monitor,Electronics,300,4,0,1200.0,card,Cashier_18,3429
101055,2026/01/02,4,Pretoria,298,Mouse,Accessories,25,5,0,125.0,EFT,Cashier_10,1981
101056,19 Jan 2026,7,Durban,256,Keyboard,Accessories,45,2,10,81.0,EFT,Cashier_8,3075
101057,2026-03-29,7,Pretoria,270,Laptop,Electronics,1200,4,5,4560.0,card,Cashier_40,3221
101058,2026-03-19,10,Durban,255,Laptop,Electronics,1200,3,0,3600.0,eft,Cashier_23,2543
101059,2026-02-12,6,Pretoria,134,Monitor,Electronics,300,1,0,300.0,eft,Cashier_12,3727
101060,2026/01/17,7,cape town,262,mouse,Accessories,25,2,0,50.0,eft,Cashier_24,1556
101061,26 Feb 2026,8,cape town,208,Keyboard,Accessories,45,2,0,90.0,EFT,Cashier_27,1475
101062,2026/03/03,8,Pretoria,209,Keyboard,Accessories,45,2,0,90.0,card,Cashier_15,1714
101063,07 Mar 2026,10,cape town,119,Mouse,Accessories,25,2,10,45.0,Cash,Cashier_35,1457
101064,2026/03/20,4,Durban,103,Monitor,Electronics,300,4,0,1200.0,eft,Cashier_31,3538
101065,2026-01-24,6,Cape Town,114,laptop,Electronics,1200,3,10,3240.0,Cash,Cashier_11,3933
101066,12 Mar 2026,7,Johannesburg,271,Mouse,Accessories,25,2,0,50.0,Card,Cashier_38,4768
101067,2026-03-23,4,Johannesburg,262,Monitor,Electronics,300,3,0,900.0,eft,Cashier_25,2426
101068,2026/02/04,4,cape town,283,Mouse,Accessories,25,5,0,125.0,card,Cashier_11,2432
101069,06/02/2026,1,Johannesburg,175,Mouse,Accessories,25,5,5,118.75,card,Cashier_7,4009
101070,2026/02/06,5,Durban,184,Keyboard,Accessories,45,2,0,90.0,EFT,Cashier_1,1150
101071,2026/01/18,2,Durban,223,Keyboard,Accessories,45,1,10,40.5,Card,Cashier_32,1424
101072,24/03/2026,9,Pretoria,168,Laptop,Electronics,1200,5,10,5400.0,Cash,Cashier_9,2195
101073,26/02/2026,7,Johannesburg,283,Monitor,Electronics,300,2,5,570.0,Cash,Cashier_14,4634
101074,03 Jan 2026,10,cape town,266,Mouse,Accessories,25,2,0,50.0,Cash,Cashier_16,2504
101075,17 Jan 2026,5,Johannesburg,206,Mouse,Accessories,25,2,10,45.0,eft,Cashier_29,4911
101076,2026/01/04,2,Johannesburg,160,Monitor,Electronics,300,3,0,900.0,Card,Cashier_15,4723
101077,19 Feb 2026,3,Cape Town,278,Keyboard,Accessories,45,5,0,225.0,card,Cashier_31,1481
101078,2026/03/15,9,Durban,209,Laptop,Electronics,1200,1,5,1140.0,card,Cashier_25,3030
101079,2026-03-11,6,Durban,122,Laptop,Electronics,1200,5,10,5400.0,Cash,Cashier_9,4786
101080,2026/03/12,6,Pretoria,244,Laptop,Electronics,1200,3,0,3600.0,card,Cashier_38,1279
101081,2026-01-13,10,Cape Town,270,Mouse,Accessories,25,3,10,67.5,card,Cashier_17,3050
101082,25/03/2026,2,Durban,132,Monitor,Electronics,300,5,0,1500.0,Card,Cashier_5,4056
101083,12/01/2026,5,Johannesburg,277,Monitor,Electronics,300,2,0,600.0,EFT,Cashier_30,3416
101084,2026/02/07,3,Durban,165,Monitor,Electronics,300,5,0,1500.0,Cash,Cashier_3,3668
101085,2026/03/15,8,cape town,214,Monitor,Electronics,300,3,5,855.0,Cash,Cashier_15,1628
101086,2026/01/17,9,cape town,254,Mouse,Accessories,25,5,0,125.0,eft,Cashier_12,4375
101087,2026/02/13,8,Johannesburg,276,Keyboard,Accessories,45,5,10,202.5,Cash,Cashier_19,3517
101088,2026-03-20,8,Cape Town,186,Keyboard,Accessories,45,1,0,45.0,eft,Cashier_11,2462
101089,31/03/2026,2,Johannesburg,134,Mouse,Accessories,25,5,10,112.5,Card,Cashier_9,4666
101090,2026-03-16,9,Pretoria,115,Laptop,Electronics,"1,200",2,5,2280.0,card,Cashier_36,3653
101091,12/02/2026,7,Pretoria,217,Mouse,Accessories,25,3,10,67.5,eft,Cashier_4,2989
101092,2026-03-30,10,Cape Town,203,Keyboard,Accessories,45,2,0,90.0,Card,Cashier_9,1710
101093,2026-02-03,9,Johannesburg,205,Laptop,Electronics,1200,3,0,3600.0,card,Cashier_31,3931
101094,18/02/2026,2,cape town,187,Laptop,Electronics,1200,4,0,4800.0,eft,Cashier_34,4226
101095,17/01/2026,9,Pretoria,197,Laptop,Electronics,1200,2,0,2400.0,EFT,Cashier_3,3416
101096,20/01/2026,5,Johannesburg,168,Monitor,Electronics,300,4,10,1080.0,Card,Cashier_21,3974
101097,2026-03-05,4,cape town,136,monitor,Electronics,300,5,0,1500.0,card,Cashier_1,2765
101098,2026-01-14,10,Pretoria,196,Keyboard,Accessories,45,3,0,135.0,Cash,Cashier_2,2665
101099,30/03/2026,8,Johannesburg,162,Monitor,Electronics,300,2,5,570.0,card,Cashier_22,1883
101100,05/03/2026,4,Durban,146,Monitor,Electronics,300,1,5,285.0,Cash,Cashier_31,1090
101101,2026/01/26,3,Durban,247,Monitor,Electronics,300,5,10,1350.0,EFT,Cashier_14,1779
101102,2026/01/22,7,cape town,275,Laptop,Electronics,1200,1,0,1200.0,EFT,Cashier_24,3090
101103,2026-01-29,3,Durban,212,laptop,Electronics,1200,3,0,3600.0,Cash,Cashier_2,3138
101104,2026/03/14,10,cape town,199,Keyboard,Accessories,45,1,10,40.5,Cash,Cashier_21,1557
101105,02 Mar 2026,7,cape town,170,Mouse,Accessories,25,5,10,112.5,EFT,Cashier_22,3535
101106,2026-01-03,9,cape town,168,Mouse,Accessories,25,3,0,75.0,Cash,Cashier_13,4379
101107,2026-02-26,8,cape town,179,Laptop,Electronics,1200,5,0,6000.0,Card,Cashier_11,3992
101108,2026-01-20,8,Pretoria,125,Mouse,Accessories,25,1,0,25.0,Cash,Cashier_40,1577
101109,16/03/2026,10,cape town,227,Laptop,Electronics,1200,5,0,6000.0,Card,Cashier_17,4170
101110,2026-01-13,8,cape town,166,Mouse,Accessories,25,3,5,71.25,eft,Cashier_35,1451
101111,05/02/2026,5,Pretoria,286,Keyboard,Accessories,45,3,5,128.25,eft,Cashier_25,2623
101112,2026-02-26,8,Johannesburg,119,Mouse,Accessories,25,3,0,75.0,Cash,Cashier_34,2079
101113,27 Mar 2026,1,Durban,175,Mouse,Accessories,25,4,10,90.0,Cash,Cashier_4,1150
101114,29 Mar 2026,6,Johannesburg,204,Mouse,Accessories,25,4,5,95.0,Card,Cashier_18,1760
101115,21 Jan 2026,10,Pretoria,126,Keyboard,Accessories,45,1,0,45.0,EFT,Cashier_40,4721
101116,15/01/2026,6,Cape Town,125,Keyboard,Accessories,45,1,0,45.0,eft,Cashier_39,3518
101117,2026/01/29,3,Cape Town,132,Keyboard,Accessories,45,5,0,225.0,card,Cashier_9,1808
101118,2026-03-23,6,Pretoria,100,Monitor,Electronics,300,3,10,810.0,card,Cashier_17,3140
101119,31/03/2026,7,Johannesburg,168,Mouse,Accessories,25,1,10,22.5,Card,Cashier_8,1958
101120,03/03/2026,4,cape town,207,Keyboard,Accessories,45,1,5,42.75,EFT,Cashier_9,2432
101121,2026/01/20,7,Cape Town,185,Laptop,Electronics,1200,1,0,1200.0,Cash,Cashier_6,1196
101122,2026-03-10,3,Johannesburg,134,Keyboard,Accessories,45,2,10,81.0,EFT,Cashier_38,3506
101123,13 Mar 2026,4,Cape Town,163,Laptop,Electronics,1200,2,5,2280.0,EFT,Cashier_27,2385
101124,2026-02-19,6,cape town,204,Laptop,Electronics,"1,200",1,0,1200.0,Card,Cashier_33,4300
101125,2026-03-30,2,Pretoria,254,Monitor,Electronics,300,5,0,1500.0,Cash,Cashier_7,2967
101126,2026-02-26,3,Cape Town,115,Keyboard,Accessories,45,3,0,135.0,eft,Cashier_4,4387
101127,2026-03-23,7,Pretoria,110,Keyboard,Accessories,45,2,0,90.0,Cash,Cashier_39,3240
101128,2026-01-14,10,Pretoria,232,Mouse,Accessories,25,1,10,22.5,eft,Cashier_2,1805
101129,26 Mar 2026,10,Durban,199,keyboard,Accessories,45,4,0,180.0,Card,Cashier_40,4665
101130,2026-01-20,9,Pretoria,270,Mouse,Accessories,25,1,5,23.75,Card,Cashier_11,2552
101131,22 Jan 2026,5,Pretoria,132,Monitor,Electronics,300,5,5,1425.0,Cash,Cashier_5,4470
101132,30/01/2026,4,Durban,156,Monitor,Electronics,300,3,0,900.0,EFT,Cashier_39,2880
101133,2026/03/13,1,cape town,152,Monitor,Electronics,300,2,0,600.0,Card,Cashier_15,1133
101134,04/01/2026,10,Johannesburg,187,Monitor,Electronics,300,3,5,855.0,eft,Cashier_23,1431
101135,04/01/2026,7,Cape Town,238,Laptop,Electronics,1200,1,10,1080.0,EFT,Cashier_8,3582
101136,16/03/2026,1,cape town,282,Mouse,Accessories,25,1,5,23.75,eft,Cashier_7,4679
101137,19 Mar 2026,10,Johannesburg,144,Mouse,Accessories,25,3,0,75.0,Card,Cashier_24,2616
101138,2026/01/23,5,Pretoria,288,Laptop,Electronics,1200,1,0,1200.0,eft,Cashier_24,1603
101139,22/03/2026,5,cape town,180,Monitor,Electronics,300,4,5,1140.0,eft,Cashier_30,2651
101140,2026-01-22,9,Pretoria,230,Mouse,Accessories,25,4,5,95.0,card,Cashier_1,1233
101141,10 Mar 2026,10,Johannesburg,113,Laptop,Electronics,1200,2,0,2400.0,Cash,Cashier_4,1752
101142,13/02/2026,1,Pretoria,119,Keyboard,Accessories,45,3,0,135.0,Cash,Cashier_38,2191
101143,09/01/2026,4,Durban,170,Monitor,Electronics,300,3,10,810.0,eft,Cashier_40,1160
101144,2026-01-28,5,Pretoria,201,Laptop,Electronics,1200,2,5,2280.0,EFT,Cashier_25,4658
101145,2026/02/06,5,Cape Town,270,Mouse,Accessories,25,4,0,100.0,card,Cashier_25,2901
101146,2026/01/17,1,Cape Town,225,Mouse,Accessories,25,5,0,125.0,card,Cashier_3,3567
101147,21/03/2026,7,Pretoria,128,Keyboard,Accessories,45,3,0,135.0,EFT,Cashier_33,1523
101148,20 Mar 2026,2,Pretoria,104,Mouse,Accessories,25,1,0,25.0,card,Cashier_7,1151
101149,03 Feb 2026,10,Johannesburg,209,Laptop,Electronics,1200,2,10,2160.0,eft,Cashier_20,4613
101150,02/02/2026,9,Johannesburg,189,Laptop,Electronics,1200,5,10,5400.0,Card,Cashier_6,4826
101151,19/02/2026,6,cape town,289,Monitor,Electronics,300,3,5,855.0,EFT,Cashier_11,1387
101152,26/02/2026,3,Cape Town,268,Mouse,Accessories,25,5,0,125.0,Card,Cashier_20,1259
101153,2026/02/10,10,Cape Town,184,Mouse,Accessories,25,5,0,125.0,EFT,Cashier_22,2484
101154,14/03/2026,6,Cape Town,160,laptop,Electronics,1200,5,5,5700.0,eft,Cashier_7,4702
101155,23/02/2026,4,Pretoria,279,Monitor,Electronics,300,4,5,1140.0,card,Cashier_30,4382
101156,2026/03/18,4,cape town,279,Mouse,Accessories,25,1,0,25.0,eft,Cashier_10,1775
101157,2026/03/12,9,Cape Town,282,Laptop,Electronics,"1,200",3,0,3600.0,Card,Cashier_5,2143
101158,07 Feb 2026,9,Johannesburg,276,Mouse,Accessories,25,5,0,125.0,Card,Cashier_27,2709
101159,2026-01-17,5,Cape Town,294,Mouse,Accessories,25,4,5,95.0,card,Cashier_28,2632
101160,2026-02-12,1,cape town,245,keyboard,Accessories,45,1,0,45.0,Card,Cashier_19,2510
101161,25/01/2026,6,Pretoria,103,Laptop,Electronics,1200,1,5,1140.0,Cash,Cashier_18,2922
101162,2026-03-02,9,cape town,129,Mouse,Accessories,25,1,10,22.5,Cash,Cashier_30,1595
101163,2026/01/17,4,Johannesburg,210,Mouse,Accessories,25,4,0,100.0,EFT,Cashier_11,4676
101164,04/01/2026,3,cape town,214,Monitor,Electronics,300,2,0,600.0,eft,Cashier_14,3946
101165,05/02/2026,3,Pretoria,235,Keyboard,Accessories,45,4,0,180.0,Card,Cashier_2,4266
101166,2026/03/09,10,Durban,244,Monitor,Electronics,300,3,0,900.0,Cash,Cashier_4,4702
101167,2026/03/24,8,Johannesburg,264,Keyboard,Accessories,45,4,0,180.0,Card,Cashier_3,2349
101168,2026-01-20,9,Pretoria,213,Mouse,Accessories,25,3,0,75.0,Card,Cashier_14,2748
101169,02 Feb 2026,4,Durban,119,Mouse,Accessories,25,4,0,100.0,EFT,Cashier_19,2941
101170,06 Jan 2026,4,Johannesburg,153,Monitor,Electronics,300,4,0,1200.0,EFT,Cashier_40,1418
101171,2026-01-07,7,Cape Town,195,Monitor,Electronics,300,4,0,1200.0,Card,Cashier_10,4880
101172,28 Feb 2026,8,Pretoria,194,Mouse,Accessories,25,2,0,50.0,Card,Cashier_31,2559
101173,10 Jan 2026,5,Cape Town,255,Monitor,Electronics,300,4,0,1200.0,Card,Cashier_18,3375
101174,23/03/2026,8,Cape Town,237,Mouse,Accessories,25,1,10,22.5,Cash,Cashier_32,2206
101175,2026/02/10,7,Johannesburg,110,Monitor,Electronics,300,5,5,1425.0,Cash,Cashier_32,3097
101176,13 Feb 2026,10,Pretoria,296,Keyboard,Accessories,45,2,10,81.0,eft,Cashier_34,4336
101177,2026-03-24,7,Durban,215,Mouse,Accessories,25,2,5,47.5,eft,Cashier_28,3184
101178,2026-01-27,6,Johannesburg,242,Laptop,Electronics,"1,200",5,0,6000.0,eft,Cashier_33,2454
101179,2026-03-09,2,Durban,237,Keyboard,Accessories,45,1,5,42.75,Cash,Cashier_23,3455
101180,01 Mar 2026,1,Johannesburg,287,Mouse,Accessories,25,2,0,50.0,EFT,Cashier_6,2800
101181,25/01/2026,7,Cape Town,204,monitor,Electronics,300,4,0,1200.0,card,Cashier_38,2689
101182,08 Jan 2026,2,Pretoria,118,Monitor,Electronics,300,3,10,810.0,EFT,Cashier_21,1630
101183,01/01/2026,7,Johannesburg,122,Laptop,Electronics,1200,3,5,3420.0,Cash,Cashier_21,4968
101184,07 Mar 2026,4,Pretoria,222,Mouse,Accessories,25,1,0,25.0,Card,Cashier_12,4302
101185,15 Feb 2026,10,Pretoria,166,Laptop,Electronics,1200,3,10,3240.0,card,Cashier_30,3539
101186,06 Jan 2026,10,Johannesburg,123,Monitor,Electronics,300,3,5,855.0,eft,Cashier_16,2500
101187,2026-02-17,1,cape town,188,Keyboard,Accessories,45,4,5,171.0,Card,Cashier_9,4499
101188,2026-03-18,10,Johannesburg,198,Monitor,Electronics,300,1,5,285.0,eft,Cashier_17,4957
101189,01/02/2026,9,Pretoria,149,Keyboard,Accessories,45,5,10,202.5,card,Cashier_2,2645
101190,02/02/2026,8,Pretoria,164,Laptop,Electronics,1200,2,0,2400.0,card,Cashier_15,3335
101191,08 Feb 2026,9,cape town,165,Keyboard,Accessories,45,2,0,90.0,card,Cashier_6,1066
101192,2026-01-25,4,Durban,264,mouse,Accessories,25,2,0,50.0,EFT,Cashier_39,3192
101193,2026/03/30,5,cape town,126,Monitor,Electronics,300,4,10,1080.0,Cash,Cashier_33,4563
101194,19 Mar 2026,3,Durban,114,Mouse,Accessories,25,4,10,90.0,EFT,Cashier_27,1415
101195,2026-03-16,10,cape town,242,Keyboard,Accessories,45,1,0,45.0,card,Cashier_32,4748
101196,25/03/2026,3,Pretoria,134,Mouse,Accessories,25,3,10,67.5,EFT,Cashier_21,1238
101197,14 Feb 2026,1,Durban,226,Laptop,Electronics,1200,4,0,4800.0,eft,Cashier_23,2016
101198,16/01/2026,8,Johannesburg,120,Mouse,Accessories,25,4,5,95.0,Cash,Cashier_2,1346
101199,22/02/2026,2,Johannesburg,217,Keyboard,Accessories,45,1,0,45.0,Card,Cashier_38,2790
101200,28 Mar 2026,3,Pretoria,191,Keyboard,Accessories,45,1,0,45.0,Card,Cashier_30,1304
101201,26/02/2026,6,Johannesburg,222,Mouse,Accessories,25,2,0,50.0,card,Cashier_12,2101
101202,2026-01-30,9,cape town,250,Laptop,Electronics,1200,3,10,3240.0,Card,Cashier_30,3950
101203,07/01/2026,10,Cape Town,120,Keyboard,Accessories,45,5,0,225.0,eft,Cashier_15,3054
101204,02/02/2026,2,Johannesburg,121,Laptop,Electronics,1200,4,5,4560.0,Card,Cashier_5,2641
101205,2026-01-06,3,Cape Town,126,Laptop,Electronics,1200,4,10,4320.0,EFT,Cashier_11,4965
101206,2026-02-26,8,Cape Town,260,Laptop,Electronics,1200,3,10,3240.0,Cash,Cashier_10,1073
101207,28/02/2026,6,Cape Town,242,Monitor,Electronics,300,4,0,1200.0,Card,Cashier_31,2416
101208,09/01/2026,6,Pretoria,214,Mouse,Accessories,25,3,5,71.25,Card,Cashier_32,4067
101209,2026-03-18,1,cape town,246,Laptop,Electronics,1200,3,10,3240.0,card,Cashier_24,4605
101210,10 Feb 2026,7,cape town,124,Monitor,Electronics,300,4,10,1080.0,Card,Cashier_23,2697
101211,2026-01-03,3,cape town,244,laptop,Electronics,"1,200",3,5,3420.0,EFT,Cashier_35,4041
101212,08/02/2026,5,Cape Town,181,Mouse,Accessories,25,4,5,95.0,Card,Cashier_4,3788
101213,2026-03-29,3,Durban,290,laptop,Electronics,1200,3,10,3240.0,Cash,Cashier_39,1416
101214,08/01/2026,5,Durban,219,Keyboard,Accessories,45,5,5,213.75,EFT,Cashier_40,1131
101215,2026-01-06,7,Durban,227,Keyboard,Accessories,45,3,5,128.25,card,Cashier_13,1444
101216,02/02/2026,9,Pretoria,120,Laptop,Electronics,1200,5,0,6000.0,eft,Cashier_22,4116
101217,2026/03/20,7,Cape Town,273,Laptop,Electronics,1200,5,0,6000.0,Cash,Cashier_8,4693
101218,2026-03-17,6,Johannesburg,246,Keyboard,Accessories,45,5,0,225.0,Cash,Cashier_12,2961
101219,22/01/2026,5,Durban,124,Keyboard,Accessories,45,2,0,90.0,EFT,Cashier_18,1632
101220,05 Jan 2026,3,Johannesburg,156,Mouse,Accessories,25,1,0,25.0,Card,Cashier_36,3218
101221,2026-03-10,2,Cape Town,182,Keyboard,Accessories,45,5,0,225.0,card,Cashier_28,1867
101222,2026/01/03,8,Johannesburg,175,Laptop,Electronics,1200,2,0,2400.0,Cash,Cashier_10,3039
101223,2026-01-24,9,Cape Town,211,Keyboard,Accessories,45,4,5,171.0,Cash,Cashier_19,3621
101224,2026-02-24,3,cape town,191,Mouse,Accessories,25,2,10,45.0,Card,Cashier_26,2724
101225,2026/02/20,8,Durban,158,Keyboard,Accessories,45,5,5,213.75,eft,Cashier_16,1537
101226,23 Feb 2026,4,Pretoria,178,Laptop,Electronics,1200,5,5,5700.0,card,Cashier_34,3139
101227,24/02/2026,10,Pretoria,226,Keyboard,Accessories,45,1,0,45.0,Card,Cashier_29,1721
101228,29/03/2026,2,Johannesburg,227,Mouse,Accessories,25,5,5,118.75,card,Cashier_1,2199
101229,14/02/2026,8,cape town,222,Keyboard,Accessories,45,3,0,135.0,EFT,Cashier_5,2758
101230,2026/01/16,5,Johannesburg,210,Laptop,Electronics,1200,5,0,6000.0,EFT,Cashier_32,3025
101231,08/02/2026,5,Johannesburg,143,mouse,Accessories,25,3,5,71.25,EFT,Cashier_6,3276
101232,07 Jan 2026,3,Durban,233,Keyboard,Accessories,45,5,0,225.0,Cash,Cashier_31,4839
101233,11 Jan 2026,6,cape town,207,Laptop,Electronics,1200,5,0,6000.0,EFT,Cashier_23,3864
101234,2026-01-10,3,cape town,205,Laptop,Electronics,1200,5,0,6000.0,card,Cashier_14,4433
101235,2026/01/31,1,Durban,241,Monitor,Electronics,300,5,10,1350.0,Cash,Cashier_30,3240
101236,2026/02/13,9,Johannesburg,227,Mouse,Accessories,25,3,5,71.25,Cash,Cashier_14,2161
101237,31 Jan 2026,10,Durban,244,Keyboard,Accessories,45,5,10,202.5,Cash,Cashier_4,1616
101238,2026/01/18,7,Johannesburg,282,Monitor,Electronics,300,4,0,1200.0,card,Cashier_2,4248
101239,28/01/2026,9,cape town,266,Monitor,Electronics,300,2,0,600.0,Card,Cashier_38,1138
101240,25/02/2026,8,cape town,277,Monitor,Electronics,300,2,0,600.0,card,Cashier_9,4110
101241,04 Feb 2026,9,Durban,138,Mouse,Accessories,25,1,10,22.5,EFT,Cashier_36,3614
101242,12 Jan 2026,7,Pretoria,100,Laptop,Electronics,1200,2,5,2280.0,Cash,Cashier_39,2346
101243,29 Mar 2026,1,cape town,213,Laptop,Electronics,1200,5,0,6000.0,Card,Cashier_24,1038
101244,23 Mar 2026,9,Durban,178,Mouse,Accessories,25,5,5,118.75,card,Cashier_23,4468
101245,18 Feb 2026,2,Johannesburg,198,Mouse,Accessories,25,1,0,25.0,eft,Cashier_1,4404
101246,2026-02-02,7,Durban,173,monitor,Electronics,300,5,0,1500.0,Cash,Cashier_18,1112
101247,07/01/2026,6,Cape Town,121,Keyboard,Accessories,45,5,0,225.0,card,Cashier_1,2021
101248,06/03/2026,10,Cape Town,268,Monitor,Electronics,300,1,5,285.0,card,Cashier_35,4126
101249,2026/03/12,4,cape town,107,Keyboard,Accessories,45,2,5,85.5,Card,Cashier_21,3134
101250,2026/01/11,7,cape town,209,monitor,Electronics,300,2,10,540.0,eft,Cashier_15,1764
101251,2026-01-05,6,Durban,210,Mouse,Accessories,25,1,0,25.0,EFT,Cashier_22,1718
101252,11/01/2026,8,Cape Town,288,mouse,Accessories,25,5,0,125.0,eft,Cashier_23,4893
101253,02/01/2026,4,Johannesburg,295,Mouse,Accessories,25,3,0,75.0,Cash,Cashier_12,1183
101254,24/03/2026,9,Cape Town,262,Keyboard,Accessories,45,2,0,90.0,eft,Cashier_30,4387
101255,2026-02-04,10,Cape Town,186,Monitor,Electronics,300,5,10,1350.0,EFT,Cashier_20,2724
101256,10 Feb 2026,1,cape town,112,Monitor,Electronics,300,5,10,1350.0,Cash,Cashier_19,1963
101257,03/01/2026,9,cape town,276,Mouse,Accessories,25,1,0,25.0,eft,Cashier_39,2716
101258,26/02/2026,7,cape town,204,mouse,Accessories,25,3,0,75.0,Card,Cashier_14,1516
101259,24 Jan 2026,10,Johannesburg,241,Monitor,Electronics,300,2,0,600.0,Cash,Cashier_33,2389
101260,15 Mar 2026,1,Cape Town,139,Mouse,Accessories,25,2,10,45.0,card,Cashier_18,4103
101261,2026-01-24,7,Pretoria,205,Keyboard,Accessories,45,3,10,121.5,EFT,Cashier_9,4539
101262,2026/02/27,9,Durban,176,Monitor,Electronics,300,5,10,1350.0,EFT,Cashier_12,4000
101263,24 Feb 2026,5,Durban,224,Keyboard,Accessories,45,1,10,40.5,Card,Cashier_29,4268
101264,2026/03/16,10,Durban,224,Monitor,Electronics,300,3,0,900.0,EFT,Cashier_13,4107
101265,24 Mar 2026,5,Durban,229,mouse,Accessories,25,4,0,100.0,EFT,Cashier_8,3911
101266,2026-02-06,10,Cape Town,179,Keyboard,Accessories,45,5,0,225.0,EFT,Cashier_14,2345
101267,2026/02/15,10,cape town,197,Laptop,Electronics,1200,4,5,4560.0,eft,Cashier_9,1322
101268,2026-01-21,6,cape town,281,Laptop,Electronics,1200,3,10,3240.0,eft,Cashier_38,1527
101269,07/01/2026,4,Johannesburg,129,Laptop,Electronics,1200,4,0,4800.0,eft,Cashier_5,4589
101270,2026-02-24,5,Johannesburg,271,Laptop,Electronics,1200,2,0,2400.0,Card,Cashier_31,4423
101271,17/02/2026,9,Durban,257,Mouse,Accessories,25,4,5,95.0,EFT,Cashier_29,4776
101272,18/01/2026,5,cape town,199,Mouse,Accessories,25,5,5,118.75,card,Cashier_35,4743
101273,03/01/2026,9,cape town,249,Keyboard,Accessories,45,2,0,90.0,eft,Cashier_16,3315
101274,2026-03-17,4,Pretoria,151,Monitor,Electronics,300,5,10,1350.0,eft,Cashier_25,2652
101275,2026-02-19,10,Durban,236,Keyboard,Accessories,45,4,0,180.0,card,Cashier_34,2095
101276,13 Mar 2026,4,cape town,222,Mouse,Accessories,25,4,10,90.0,Cash,Cashier_20,3594
101277,02/02/2026,5,Johannesburg,228,Laptop,Electronics,1200,5,10,5400.0,eft,Cashier_26,3052
101278,10 Mar 2026,2,Johannesburg,190,Mouse,Accessories,25,1,10,22.5,EFT,Cashier_34,2436
101279,21 Mar 2026,3,Pretoria,247,Keyboard,Accessories,45,4,0,180.0,card,Cashier_5,1566
101280,18/01/2026,7,Pretoria,266,Monitor,Electronics,300,3,0,900.0,card,Cashier_27,4626
101281,11/03/2026,4,Durban,208,Monitor,Electronics,300,5,10,1350.0,Cash,Cashier_10,1902
101282,2026-03-25,2,cape town,199,Monitor,Electronics,300,3,10,810.0,eft,Cashier_1,1836
101283,2026-02-23,4,Johannesburg,190,Laptop,Electronics,1200,2,10,2160.0,eft,Cashier_23,2240
101284,19/01/2026,8,Cape Town,296,Monitor,Electronics,300,4,5,1140.0,card,Cashier_38,1172
101285,2026/03/13,1,Durban,137,Keyboard,Accessories,45,1,10,40.5,eft,Cashier_9,1730
101286,23 Jan 2026,8,Johannesburg,124,keyboard,Accessories,45,2,0,90.0,Cash,Cashier_26,4384
101287,12 Jan 2026,8,Cape Town,217,Mouse,Accessories,25,5,5,118.75,Card,Cashier_1,2755
101288,2026-02-05,8,Pretoria,181,Monitor,Electronics,300,4,0,1200.0,eft,Cashier_10,4317
