TransactionID,Date,StoreID,City,ProductID,Product,Category,Price,Quantity,Discount,Revenue,PaymentMethod,Cashier,CustomerID,ExpectedRevenue
100217,2026-02-27T00:00:00Z,4,Cape Town,165,Mouse,Accessories,25,2,0,50,Eft,Cashier_25,1439,50
100218,2026-02-03T00:00:00Z,4,Cape Town,276,Monitor,Electronics,300,5,0,1500,Card,Cashier_25,2872,1500
100219,2026-03-24T00:00:00Z,5,Pretoria,211,Laptop,Electronics,1200,2,0,2400,Cash,Cashier_7,2019,2400
100220,2026-02-15T00:00:00Z,7,Pretoria,207,Mouse,Accessories,25,4,0,100,Card,Cashier_26,4872,100
100221,2026-02-19T00:00:00Z,2,Cape Town,253,Mouse,Accessories,25,4,0,100,Eft,Cashier_28,2082,100
100222,2026-03-10T00:00:00Z,1,Pretoria,269,Laptop,Electronics,1200,3,0,3600,Card,Cashier_24,2860,3600
100223,2026-01-11T00:00:00Z,7,Cape Town,222,Keyboard,Accessories,45,1,5,42.75,Card,Cashier_36,4975,42.75
100224,2026-02-18T00:00:00Z,7,Pretoria,121,Monitor,Electronics,300,4,0,1200,Card,Cashier_30,1343,1200
100225,2026-01-06T00:00:00Z,2,Cape Town,249,Keyboard,Accessories,45,5,0,225,Cash,Cashier_6,3201,225
100226,2026-01-22T00:00:00Z,9,Cape Town,183,Monitor,Electronics,300,5,5,1425,Card,Cashier_14,2272,1425
100227,2026-03-17T00:00:00Z,8,Johannesburg,268,Keyboard,Accessories,45,5,5,213.75,Card,Cashier_16,4526,213.75
100228,2026-01-18T00:00:00Z,9,Pretoria,118,Mouse,Accessories,25,1,5,23.75,Card,Cashier_11,1158,23.75
100229,2026-03-31T00:00:00Z,4,Johannesburg,230,Monitor,Electronics,300,2,10,540,Eft,Cashier_22,1341,540
100230,2026-03-01T00:00:00Z,1,Pretoria,142,Laptop,Electronics,1200,1,0,1200,Eft,Cashier_8,1787,1200
100231,2026-03-19T00:00:00Z,5,Johannesburg,189,Laptop,Electronics,1200,2,5,2280,Card,Cashier_2,4581,2280
100232,2026-02-10T00:00:00Z,5,Cape Town,163,Laptop,Electronics,1200,4,0,4800,Card,Cashier_13,1123,4800
100233,2026-01-04T00:00:00Z,8,Cape Town,236,Mouse,Accessories,25,2,0,50,Card,Cashier_15,1566,50
100234,2026-03-15T00:00:00Z,9,Pretoria,166,Laptop,Electronics,1200,1,0,1200,Card,Cashier_35,2145,1200
100235,2026-03-09T00:00:00Z,5,Cape Town,146,Keyboard,Accessories,45,3,10,121.5,Eft,Cashier_26,1545,121.5
100236,2026-02-10T00:00:00Z,4,Johannesburg,201,Mouse,Accessories,25,5,0,125,Eft,Cashier_38,2944,125
100237,2026-03-11T00:00:00Z,9,Johannesburg,251,Laptop,Electronics,1200,1,0,1200,Card,Cashier_20,3893,1200
100238,2026-02-04T00:00:00Z,9,Pretoria,289,Monitor,Electronics,300,3,0,900,Card,Cashier_15,1360,900
100239,2026-02-21T00:00:00Z,1,Cape Town,125,Mouse,Accessories,25,4,0,100,Card,Cashier_38,2761,100
100240,2026-03-26T00:00:00Z,7,Cape Town,116,Monitor,Electronics,300,2,0,600,Eft,Cashier_31,3021,600
100241,2026-02-26T00:00:00Z,7,Johannesburg,198,Keyboard,Accessories,45,4,0,180,Eft,Cashier_15,2545,180
100242,2026-02-23T00:00:00Z,1,Durban,128,Laptop,Electronics,1200,2,5,2280,Card,Cashier_30,2438,2280
100243,2026-03-17T00:00:00Z,3,Pretoria,142,Laptop,Electronics,1200,3,0,3600,Cash,Cashier_29,3988,3600
100244,2026-03-06T00:00:00Z,2,Johannesburg,166,Mouse,Accessories,25,4,10,90,Card,Cashier_21,3561,90
100245,2026-01-22T00:00:00Z,6,Durban,263,Mouse,Accessories,25,2,5,47.5,Eft,Cashier_31,3722,47.5
100246,2026-03-27T00:00:00Z,1,Cape Town,171,Laptop,Electronics,1200,5,10,5400,Cash,Cashier_12,3202,5400
100247,2026-02-13T00:00:00Z,4,Johannesburg,288,Monitor,Electronics,300,5,5,1425,Card,Cashier_2,2804,1425
100248,2026-01-30T00:00:00Z,7,Cape Town,144,Mouse,Accessories,25,4,0,100,Eft,Cashier_35,4343,100
100249,2026-02-02T00:00:00Z,4,Cape Town,254,Mouse,Accessories,25,1,10,22.5,Eft,Cashier_27,2632,22.5
100250,2026-01-04T00:00:00Z,8,Durban,141,Monitor,Electronics,300,3,10,810,Card,Cashier_35,3084,810
100251,2026-02-06T00:00:00Z,8,Durban,241,Mouse,Accessories,25,3,10,67.5,Card,Cashier_23,3220,67.5
100252,2026-01-10T00:00:00Z,7,Cape Town,167,Mouse,Accessories,25,3,0,75,Eft,Cashier_17,3009,75
100253,2026-01-20T00:00:00Z,7,Cape Town,144,Laptop,Electronics,1200,2,10,2160,Eft,Cashier_36,3988,2160
100254,2026-03-09T00:00:00Z,4,Johannesburg,252,Monitor,Electronics,300,1,0,300,Cash,Cashier_21,4578,300
100255,2026-02-26T00:00:00Z,7,Durban,281,Monitor,Electronics,300,4,5,1140,Eft,Cashier_38,2091,1140
100256,2026-02-15T00:00:00Z,2,Pretoria,181,Mouse,Accessories,25,2,0,50,Card,Cashier_10,4129,50
100257,2026-01-30T00:00:00Z,10,Pretoria,260,Laptop,Electronics,1200,5,0,6000,Card,Cashier_20,1703,6000
100258,2026-01-05T00:00:00Z,1,Johannesburg,163,Mouse,Accessories,25,4,10,90,Eft,Cashier_29,3089,90
100259,2026-02-13T00:00:00Z,10,Pretoria,114,Keyboard,Accessories,45,4,5,171,Eft,Cashier_31,4881,171
100260,2026-01-24T00:00:00Z,4,Durban,202,Mouse,Accessories,25,1,0,25,Eft,Cashier_18,3859,25
100261,2026-02-20T00:00:00Z,4,Cape Town,286,Keyboard,Accessories,45,5,10,202.5,Card,Cashier_39,1108,202.5
100262,2026-03-26T00:00:00Z,10,Durban,181,Monitor,Electronics,300,1,5,285,Eft,Cashier_21,4766,285
100263,2026-03-30T00:00:00Z,7,Durban,288,Monitor,Electronics,300,1,10,270,Eft,Cashier_2,1047,270
100264,2026-01-06T00:00:00Z,5,Pretoria,279,Monitor,Electronics,300,3,0,900,Card,Cashier_37,2921,900
100265,2026-01-05T00:00:00Z,9,Pretoria,205,Keyboard,Accessories,45,5,5,213.75,Cash,Cashier_11,2856,213.75
100266,2026-03-24T00:00:00Z,10,Pretoria,257,Monitor,Electronics,300,5,0,1500,Eft,Cashier_32,3986,1500
100267,2026-02-04T00:00:00Z,5,Cape Town,165,Laptop,Electronics,1200,3,0,3600,Card,Cashier_7,2916,3600
100268,2026-01-06T00:00:00Z,2,Cape Town,124,Mouse,Accessories,25,4,0,100,Eft,Cashier_8,1179,100
100269,2026-01-15T00:00:00Z,7,Pretoria,259,Keyboard,Accessories,45,4,0,180,Card,Cashier_35,3351,180
100270,2026-02-20T00:00:00Z,6,Pretoria,118,Monitor,Electronics,300,2,5,570,Card,Cashier_1,4310,570
100271,2026-03-26T00:00:00Z,5,Pretoria,178,Keyboard,Accessories,45,1,10,40.5,Eft,Cashier_17,2878,40.5
100272,2026-03-27T00:00:00Z,9,Pretoria,290,Monitor,Electronics,300,1,0,300,Cash,Cashier_29,1386,300
100273,2026-02-02T00:00:00Z,6,Pretoria,136,Monitor,Electronics,300,2,5,570,Eft,Cashier_1,1942,570
100274,2026-02-13T00:00:00Z,10,Durban,128,Monitor,Electronics,300,3,0,900,Eft,Cashier_19,3938,900
100275,2026-01-31T00:00:00Z,6,Johannesburg,100,Keyboard,Accessories,45,2,0,90,Eft,Cashier_9,2751,90
100276,2026-01-14T00:00:00Z,7,Cape Town,129,Monitor,Electronics,300,1,5,285,Eft,Cashier_14,1660,285
100277,2026-02-11T00:00:00Z,5,Pretoria,293,Mouse,Accessories,25,3,5,71.25,Card,Cashier_17,4781,71.25
100278,2026-01-23T00:00:00Z,5,Cape Town,118,Monitor,Electronics,300,5,0,1500,Cash,Cashier_24,4083,1500
100279,2026-02-13T00:00:00Z,7,Johannesburg,250,Mouse,Accessories,25,1,0,25,Cash,Cashier_26,4088,25
100280,2026-02-25T00:00:00Z,10,Durban,188,Keyboard,Accessories,45,3,0,135,Card,Cashier_7,3435,135
100281,2026-03-10T00:00:00Z,5,Durban,202,Laptop,Electronics,1200,2,0,2400,Card,Cashier_26,1625,2400
100282,2026-02-22T00:00:00Z,8,Cape Town,267,Mouse,Accessories,25,4,10,90,Eft,Cashier_3,4524,90
100283,2026-03-24T00:00:00Z,8,Cape Town,211,Keyboard,Accessories,45,3,0,135,Cash,Cashier_14,2138,135
100284,2026-02-03T00:00:00Z,5,Johannesburg,185,Laptop,Electronics,1200,3,5,3420,Cash,Cashier_25,4610,3420
100285,2026-02-19T00:00:00Z,2,Pretoria,152,Monitor,Electronics,300,4,0,1200,Cash,Cashier_4,3141,1200
100286,2026-03-21T00:00:00Z,3,Cape Town,188,Keyboard,Accessories,45,1,10,40.5,Cash,Cashier_34,2779,40.5
100287,2026-01-03T00:00:00Z,1,Cape Town,290,Mouse,Accessories,25,5,0,125,Eft,Cashier_14,4490,125
100288,2026-03-05T00:00:00Z,9,Cape Town,197,Monitor,Electronics,300,3,0,900,Card,Cashier_15,2366,900
100289,2026-03-16T00:00:00Z,6,Durban,267,Monitor,Electronics,300,5,10,1350,Card,Cashier_34,4881,1350
100290,2026-01-28T00:00:00Z,1,Johannesburg,108,Monitor,Electronics,300,1,10,270,Card,Cashier_12,3535,270
100291,2026-02-08T00:00:00Z,8,Cape Town,165,Keyboard,Accessories,45,4,10,162,Card,Cashier_3,3756,162
100292,2026-02-08T00:00:00Z,7,Johannesburg,124,Monitor,Electronics,300,5,0,1500,Eft,Cashier_13,1297,1500
100293,2026-01-03T00:00:00Z,7,Cape Town,271,Mouse,Accessories,25,5,10,112.5,Eft,Cashier_40,4268,112.5
100294,2026-01-25T00:00:00Z,4,Cape Town,256,Mouse,Accessories,25,1,10,22.5,Eft,Cashier_22,4490,22.5
100295,2026-02-01T00:00:00Z,10,Johannesburg,282,Keyboard,Accessories,45,2,5,85.5,Cash,Cashier_24,3369,85.5
100296,2026-01-25T00:00:00Z,2,Cape Town,170,Keyboard,Accessories,45,5,0,225,Cash,Cashier_15,1666,225
100297,2026-02-02T00:00:00Z,5,Durban,110,Laptop,Electronics,1200,5,0,6000,Card,Cashier_32,4846,6000
100298,2026-02-15T00:00:00Z,5,Johannesburg,167,Monitor,Electronics,300,3,5,855,Card,Cashier_38,2460,855
100299,2026-01-10T00:00:00Z,4,Durban,178,Mouse,Accessories,25,4,0,100,Cash,Cashier_1,4398,100
100300,2026-02-16T00:00:00Z,4,Durban,200,Monitor,Electronics,300,4,10,1080,Card,Cashier_6,4918,1080
100301,2026-02-18T00:00:00Z,7,Cape Town,211,Mouse,Accessories,25,3,5,71.25,Card,Cashier_15,4518,71.25
100302,2026-01-29T00:00:00Z,6,Johannesburg,229,Monitor,Electronics,300,4,0,1200,Card,Cashier_25,3583,1200
100303,2026-01-26T00:00:00Z,3,Cape Town,170,Monitor,Electronics,300,5,0,1500,Eft,Cashier_1,1020,1500
100304,2026-02-09T00:00:00Z,3,Cape Town,283,Keyboard,Accessories,45,3,0,135,Eft,Cashier_18,4134,135
100305,2026-01-21T00:00:00Z,4,Durban,238,Mouse,Accessories,25,1,0,25,Card,Cashier_39,1263,25
100306,2026-01-20T00:00:00Z,4,Pretoria,257,Monitor,Electronics,300,2,0,600,Card,Cashier_36,2063,600
100307,2026-02-15T00:00:00Z,3,Pretoria,220,Laptop,Electronics,1200,5,5,5700,Eft,Cashier_37,3909,5700
100308,2026-02-25T00:00:00Z,6,Cape Town,213,Mouse,Accessories,25,2,0,50,Eft,Cashier_22,3742,50
100309,2026-03-21T00:00:00Z,3,Durban,246,Mouse,Accessories,25,1,0,25,Card,Cashier_30,1823,25
100310,2026-01-17T00:00:00Z,5,Cape Town,270,Monitor,Electronics,300,5,5,1425,Card,Cashier_28,3097,1425
100311,2026-02-18T00:00:00Z,1,Johannesburg,291,Mouse,Accessories,25,3,10,67.5,Card,Cashier_28,1051,67.5
100312,2026-01-14T00:00:00Z,9,Cape Town,289,Monitor,Electronics,300,3,10,810,Card,Cashier_2,3107,810
100313,2026-02-24T00:00:00Z,10,Durban,199,Monitor,Electronics,300,4,5,1140,Eft,Cashier_1,3292,1140
100314,2026-01-18T00:00:00Z,3,Durban,137,Laptop,Electronics,1200,2,5,2280,Eft,Cashier_25,3835,2280
100315,2026-02-19T00:00:00Z,6,Cape Town,109,Laptop,Electronics,1200,5,0,6000,Card,Cashier_31,4907,6000
100316,2026-03-27T00:00:00Z,5,Durban,297,Mouse,Accessories,25,2,0,50,Eft,Cashier_16,4110,50
100317,2026-03-14T00:00:00Z,1,Pretoria,180,Mouse,Accessories,25,3,0,75,Eft,Cashier_12,2868,75
100318,2026-01-06T00:00:00Z,6,Johannesburg,215,Laptop,Electronics,1200,4,0,4800,Card,Cashier_26,2898,4800
100319,2026-01-28T00:00:00Z,6,Cape Town,124,Laptop,Electronics,1200,4,5,4560,Eft,Cashier_20,3867,4560
100320,2026-02-12T00:00:00Z,1,Cape Town,104,Mouse,Accessories,25,3,0,75,Eft,Cashier_30,2328,75
100321,2026-03-23T00:00:00Z,1,Cape Town,292,Laptop,Electronics,1200,3,5,3420,Cash,Cashier_32,1159,3420
100322,2026-02-01T00:00:00Z,9,Pretoria,211,Monitor,Electronics,300,1,5,285,Card,Cashier_1,4300,285
100323,2026-02-14T00:00:00Z,10,Cape Town,242,Mouse,Accessories,25,4,0,100,Eft,Cashier_10,1543,100
100324,2026-01-18T00:00:00Z,3,Cape Town,252,Monitor,Electronics,300,2,5,570,Cash,Cashier_23,1030,570
100325,2026-02-25T00:00:00Z,5,Cape Town,200,Mouse,Accessories,25,1,0,25,Cash,Cashier_29,2432,25
100326,2026-01-02T00:00:00Z,4,Cape Town,227,Keyboard,Accessories,45,4,0,180,Card,Cashier_6,3432,180
100327,2026-02-20T00:00:00Z,4,Pretoria,258,Monitor,Electronics,300,1,0,300,Card,Cashier_11,1371,300
100328,2026-03-13T00:00:00Z,4,Johannesburg,243,Keyboard,Accessories,45,3,0,135,Card,Cashier_28,3341,135
100329,2026-02-15T00:00:00Z,8,Pretoria,120,Keyboard,Accessories,45,2,0,90,Eft,Cashier_14,1259,90
100330,2026-02-17T00:00:00Z,7,Pretoria,258,Laptop,Electronics,1200,3,5,3420,Card,Cashier_13,4658,3420
100331,2026-01-16T00:00:00Z,6,Cape Town,157,Monitor,Electronics,300,3,10,810,Eft,Cashier_9,1784,810
100332,2026-03-16T00:00:00Z,1,Cape Town,168,Keyboard,Accessories,45,5,0,225,Card,Cashier_12,3893,225
100333,2026-02-25T00:00:00Z,3,Durban,192,Monitor,Electronics,300,5,0,1500,Eft,Cashier_6,3318,1500
100334,2026-01-09T00:00:00Z,9,Pretoria,147,Monitor,Electronics,300,2,0,600,Card,Cashier_13,1076,600
100335,2026-03-09T00:00:00Z,9,Durban,142,Keyboard,Accessories,45,2,0,90,Card,Cashier_15,4865,90
100336,2026-01-19T00:00:00Z,4,Johannesburg,185,Laptop,Electronics,1200,2,0,2400,Card,Cashier_7,2047,2400
100337,2026-03-28T00:00:00Z,1,Johannesburg,179,Monitor,Electronics,300,3,0,900,Eft,Cashier_20,4248,900
100338,2026-03-16T00:00:00Z,2,Durban,118,Monitor,Electronics,300,4,5,1140,Card,Cashier_16,2921,1140
100339,2026-02-07T00:00:00Z,8,Durban,278,Laptop,Electronics,1200,2,5,2280,Eft,Cashier_14,3849,2280
100340,2026-01-10T00:00:00Z,10,Durban,152,Monitor,Electronics,300,4,0,1200,Eft,Cashier_12,3631,1200
100341,2026-03-05T00:00:00Z,5,Johannesburg,221,Monitor,Electronics,300,4,10,1080,Cash,Cashier_8,3429,1080
100342,2026-02-23T00:00:00Z,3,Durban,208,Laptop,Electronics,1200,2,10,2160,Card,Cashier_5,4666,2160
100343,2026-03-11T00:00:00Z,5,Johannesburg,221,Mouse,Accessories,25,1,0,25,Eft,Cashier_28,3738,25
100344,2026-02-04T00:00:00Z,8,Pretoria,221,Keyboard,Accessories,45,4,5,171,Eft,Cashier_27,2165,171
100345,2026-02-11T00:00:00Z,5,Pretoria,158,Keyboard,Accessories,45,4,0,180,Cash,Cashier_16,1635,180
100346,2026-01-04T00:00:00Z,7,Cape Town,134,Mouse,Accessories,25,3,0,75,Card,Cashier_30,3466,75
100347,2026-02-04T00:00:00Z,5,Cape Town,130,Monitor,Electronics,300,2,5,570,Cash,Cashier_20,3820,570
100348,2026-03-29T00:00:00Z,2,Cape Town,232,Monitor,Electronics,300,5,0,1500,Eft,Cashier_8,4792,1500
100349,2026-02-09T00:00:00Z,1,Johannesburg,172,Laptop,Electronics,1200,3,5,3420,Card,Cashier_17,4933,3420
100350,2026-02-13T00:00:00Z,1,Cape Town,133,Keyboard,Accessories,45,2,5,85.5,Cash,Cashier_31,1685,85.5
100351,2026-03-23T00:00:00Z,7,Pretoria,218,Keyboard,Accessories,45,1,5,42.75,Card,Cashier_40,3085,42.75
100352,2026-03-14T00:00:00Z,7,Cape Town,227,Monitor,Electronics,300,1,0,300,Cash,Cashier_38,1133,300
100353,2026-01-02T00:00:00Z,8,Durban,164,Monitor,Electronics,300,4,5,1140,Eft,Cashier_7,2704,1140
100354,2026-01-07T00:00:00Z,3,Johannesburg,298,Monitor,Electronics,300,5,5,1425,Card,Cashier_6,2869,1425
100355,2026-01-13T00:00:00Z,10,Johannesburg,140,Keyboard,Accessories,45,1,5,42.75,Cash,Cashier_6,1854,42.75
100356,2026-03-01T00:00:00Z,7,Johannesburg,233,Keyboard,Accessories,45,5,0,225,Eft,Cashier_31,4313,225
100357,2026-01-23T00:00:00Z,4,Cape Town,277,Mouse,Accessories,25,2,0,50,Eft,Cashier_9,1347,50
100358,2026-03-23T00:00:00Z,9,Pretoria,274,Monitor,Electronics,300,5,10,1350,Eft,Cashier_18,2955,1350
100359,2026-02-05T00:00:00Z,8,Cape Town,139,Mouse,Accessories,25,2,10,45,Eft,Cashier_4,2423,45
100360,2026-03-29T00:00:00Z,6,Cape Town,253,Mouse,Accessories,25,2,5,47.5,Card,Cashier_40,2611,47.5
100361,2026-03-27T00:00:00Z,2,Cape Town,240,Laptop,Electronics,1200,1,0,1200,Card,Cashier_28,2383,1200
100362,2026-01-21T00:00:00Z,2,Johannesburg,129,Keyboard,Accessories,45,3,0,135,Cash,Cashier_33,4779,135
100363,2026-03-18T00:00:00Z,4,Cape Town,271,Laptop,Electronics,1200,1,0,1200,Eft,Cashier_33,1097,1200
100364,2026-01-20T00:00:00Z,1,Cape Town,173,Keyboard,Accessories,45,5,5,213.75,Card,Cashier_40,2293,213.75
100365,2026-02-02T00:00:00Z,8,Cape Town,119,Laptop,Electronics,1200,2,5,2280,Card,Cashier_16,1645,2280
100366,2026-01-01T00:00:00Z,10,Johannesburg,266,Mouse,Accessories,25,2,10,45,Cash,Cashier_7,1330,45
100367,2026-02-08T00:00:00Z,5,Cape Town,176,Keyboard,Accessories,45,2,10,81,Eft,Cashier_8,2226,81
100368,2026-01-13T00:00:00Z,7,Durban,264,Laptop,Electronics,1200,2,10,2160,Cash,Cashier_31,2920,2160
100369,2026-03-12T00:00:00Z,9,Pretoria,264,Keyboard,Accessories,45,2,0,90,Eft,Cashier_13,3936,90
100370,2026-01-15T00:00:00Z,2,Cape Town,154,Keyboard,Accessories,45,4,0,180,Eft,Cashier_29,2809,180
100371,2026-01-27T00:00:00Z,3,Pretoria,294,Monitor,Electronics,300,5,10,1350,Eft,Cashier_13,2341,1350
100372,2026-02-19T00:00:00Z,5,Johannesburg,268,Laptop,Electronics,1200,1,0,1200,Card,Cashier_2,3779,1200
100373,2026-03-27T00:00:00Z,1,Johannesburg,286,Mouse,Accessories,25,5,5,118.75,Eft,Cashier_25,4450,118.75
100374,2026-03-18T00:00:00Z,1,Cape Town,161,Monitor,Electronics,300,4,0,1200,Eft,Cashier_9,4058,1200
100375,2026-01-11T00:00:00Z,9,Durban,246,Monitor,Electronics,300,4,5,1140,Cash,Cashier_22,4979,1140
100376,2026-02-04T00:00:00Z,9,Durban,170,Keyboard,Accessories,45,1,0,45,Cash,Cashier_28,4023,45
100377,2026-01-06T00:00:00Z,5,Cape Town,180,Monitor,Electronics,300,5,0,1500,Card,Cashier_40,1685,1500
100378,2026-01-17T00:00:00Z,5,Cape Town,279,Monitor,Electronics,300,4,5,1140,Eft,Cashier_12,2856,1140
100379,2026-01-18T00:00:00Z,7,Cape Town,219,Monitor,Electronics,300,1,0,300,Eft,Cashier_34,4924,300
100380,2026-02-07T00:00:00Z,8,Cape Town,267,Laptop,Electronics,1200,4,0,4800,Eft,Cashier_2,4523,4800
100381,2026-02-11T00:00:00Z,3,Pretoria,114,Keyboard,Accessories,45,5,0,225,Card,Cashier_11,2236,225
100382,2026-03-09T00:00:00Z,9,Cape Town,209,Monitor,Electronics,300,5,0,1500,Card,Cashier_30,2663,1500
100383,2026-01-10T00:00:00Z,1,Cape Town,152,Keyboard,Accessories,45,3,10,121.5,Cash,Cashier_31,3111,121.5
100384,2026-01-06T00:00:00Z,6,Johannesburg,275,Mouse,Accessories,25,2,0,50,Cash,Cashier_24,4818,50
100385,2026-02-17T00:00:00Z,10,Durban,138,Keyboard,Accessories,45,4,10,162,Eft,Cashier_17,3609,162
100386,2026-02-07T00:00:00Z,6,Durban,133,Keyboard,Accessories,45,4,10,162,Eft,Cashier_10,4591,162
100387,2026-03-14T00:00:00Z,3,Durban,260,Mouse,Accessories,25,3,0,75,Cash,Cashier_15,3526,75
100388,2026-02-03T00:00:00Z,7,Durban,111,Laptop,Electronics,1200,4,5,4560,Eft,Cashier_34,1612,4560
100389,2026-01-16T00:00:00Z,6,Cape Town,220,Keyboard,Accessories,45,2,0,90,Eft,Cashier_34,1632,90
100390,2026-02-21T00:00:00Z,5,Durban,174,Monitor,Electronics,300,2,0,600,Card,Cashier_14,1109,600
100391,2026-02-25T00:00:00Z,8,Johannesburg,274,Keyboard,Accessories,45,4,5,171,Card,Cashier_24,1139,171
100392,2026-02-03T00:00:00Z,5,Johannesburg,128,Keyboard,Accessories,45,2,0,90,Eft,Cashier_19,3237,90
100393,2026-01-14T00:00:00Z,8,Johannesburg,101,Keyboard,Accessories,45,3,0,135,Eft,Cashier_16,1558,135
100394,2026-01-22T00:00:00Z,6,Cape Town,265,Keyboard,Accessories,45,2,0,90,Card,Cashier_40,4883,90
100395,2026-03-27T00:00:00Z,8,Durban,193,Laptop,Electronics,1200,5,10,5400,Card,Cashier_15,2411,5400
100396,2026-03-11T00:00:00Z,6,Cape Town,151,Laptop,Electronics,1200,3,0,3600,Cash,Cashier_32,4620,3600
100397,2026-01-11T00:00:00Z,10,Johannesburg,286,Monitor,Electronics,300,4,5,1140,Card,Cashier_37,4308,1140
100398,2026-02-18T00:00:00Z,7,Pretoria,155,Mouse,Accessories,25,4,0,100,Card,Cashier_36,3780,100
100399,2026-01-16T00:00:00Z,7,Durban,119,Laptop,Electronics,1200,1,0,1200,Eft,Cashier_20,4047,1200
100400,2026-03-19T00:00:00Z,8,Pretoria,222,Monitor,Electronics,300,4,10,1080,Card,Cashier_22,2136,1080
100401,2026-01-22T00:00:00Z,1,Johannesburg,186,Mouse,Accessories,25,3,0,75,Eft,Cashier_29,3535,75
100402,2026-03-28T00:00:00Z,1,Cape Town,134,Laptop,Electronics,1200,4,10,4320,Eft,Cashier_32,3659,4320
100403,2026-01-18T00:00:00Z,9,Cape Town,294,Monitor,Electronics,300,3,0,900,Card,Cashier_13,4789,900
100404,2026-02-28T00:00:00Z,8,Durban,235,Laptop,Electronics,1200,2,10,2160,Eft,Cashier_16,3910,2160
100405,2026-02-11T00:00:00Z,9,Cape Town,209,Monitor,Electronics,300,3,0,900,Eft,Cashier_30,3325,900
100406,2026-01-12T00:00:00Z,7,Durban,193,Keyboard,Accessories,45,3,0,135,Eft,Cashier_29,3046,135
100407,2026-03-04T00:00:00Z,4,Cape Town,105,Monitor,Electronics,300,5,0,1500,Card,Cashier_31,1502,1500
100408,2026-01-10T00:00:00Z,5,Durban,277,Mouse,Accessories,25,2,10,45,Card,Cashier_15,1178,45
100409,2026-02-01T00:00:00Z,5,Durban,138,Keyboard,Accessories,45,4,10,162,Card,Cashier_20,1295,162
100410,2026-03-17T00:00:00Z,3,Durban,201,Keyboard,Accessories,45,2,10,81,Cash,Cashier_39,2461,81
100411,2026-01-17T00:00:00Z,7,Cape Town,186,Mouse,Accessories,25,1,0,25,Card,Cashier_10,1770,25
100412,2026-03-24T00:00:00Z,8,Johannesburg,156,Keyboard,Accessories,45,2,0,90,Card,Cashier_5,3472,90
100413,2026-02-25T00:00:00Z,3,Durban,182,Mouse,Accessories,25,2,0,50,Eft,Cashier_33,2464,50
100414,2026-03-20T00:00:00Z,4,Cape Town,215,Keyboard,Accessories,45,5,0,225,Card,Cashier_33,2296,225
100415,2026-02-23T00:00:00Z,2,Cape Town,101,Laptop,Electronics,1200,3,0,3600,Eft,Cashier_12,1232,3600
100416,2026-02-03T00:00:00Z,1,Johannesburg,223,Keyboard,Accessories,45,2,0,90,Eft,Cashier_32,2383,90
100417,2026-01-12T00:00:00Z,3,Johannesburg,149,Laptop,Electronics,1200,2,0,2400,Eft,Cashier_29,2420,2400
100418,2026-01-12T00:00:00Z,9,Johannesburg,120,Laptop,Electronics,1200,2,0,2400,Eft,Cashier_24,4782,2400
100419,2026-03-22T00:00:00Z,2,Cape Town,283,Mouse,Accessories,25,5,5,118.75,Eft,Cashier_9,4175,118.75
100420,2026-01-20T00:00:00Z,5,Johannesburg,254,Mouse,Accessories,25,1,10,22.5,Eft,Cashier_31,4519,22.5
100421,2026-02-16T00:00:00Z,8,Durban,154,Monitor,Electronics,300,1,0,300,Card,Cashier_18,2331,300
100422,2026-02-21T00:00:00Z,6,Cape Town,261,Mouse,Accessories,25,5,0,125,Cash,Cashier_31,3586,125
100423,2026-02-28T00:00:00Z,8,Durban,230,Keyboard,Accessories,45,5,0,225,Cash,Cashier_17,3520,225
100424,2026-01-29T00:00:00Z,6,Cape Town,294,Mouse,Accessories,25,3,0,75,Eft,Cashier_14,2722,75
100425,2026-01-04T00:00:00Z,3,Durban,188,Mouse,Accessories,25,5,0,125,Eft,Cashier_26,3466,125
100426,2026-01-26T00:00:00Z,8,Durban,297,Mouse,Accessories,25,1,0,25,Cash,Cashier_36,4971,25
100427,2026-02-18T00:00:00Z,3,Cape Town,256,Laptop,Electronics,1200,5,5,5700,Eft,Cashier_8,3893,5700
100428,2026-03-14T00:00:00Z,4,Johannesburg,198,Monitor,Electronics,300,4,0,1200,Cash,Cashier_23,3920,1200
100429,2026-01-29T00:00:00Z,10,Cape Town,163,Keyboard,Accessories,45,2,10,81,Card,Cashier_37,2388,81
100430,2026-03-07T00:00:00Z,9,Johannesburg,189,Mouse,Accessories,25,1,0,25,Eft,Cashier_15,2435,25
100431,2026-03-01T00:00:00Z,6,Johannesburg,123,Monitor,Electronics,300,1,0,300,Eft,Cashier_25,4185,300
100432,2026-01-20T00:00:00Z,1,Pretoria,192,Keyboard,Accessories,45,1,10,40.5,Card,Cashier_23,3882,40.5
100433,2026-01-02T00:00:00Z,4,Cape Town,157,Monitor,Electronics,300,3,10,810,Card,Cashier_37,1755,810
100434,2026-01-05T00:00:00Z,7,Pretoria,190,Monitor,Electronics,300,3,5,855,Eft,Cashier_37,2674,855
100435,2026-01-07T00:00:00Z,9,Johannesburg,290,Keyboard,Accessories,45,5,5,213.75,Card,Cashier_28,3282,213.75
100436,2026-02-20T00:00:00Z,5,Pretoria,224,Mouse,Accessories,25,2,5,47.5,Card,Cashier_27,1919,47.5
