TransactionID,Date,Account,Type,Category,Subcategory,Amount,VendorClient,Description,PaymentMethod,Department,City,Month,Revenue,Expense
300200,2026-03-16,Business,Expense,Consulting,Consulting Sub,-15984,Entity_787,Consulting Transaction,Cash,Sales,Cape Town,2026-03,0,15984
300201,2026-01-20,Business,Expense,Software,Software Sub,-13308,Entity_475,Software Transaction,Eft,Sales,Durban,2026-01,0,13308
300202,2026-01-17,Card,Income,Consulting,Consulting Sub,4677,Entity_441,Consulting Transaction,Eft,Operations,Pretoria,2026-01,4677,0
300203,2026-02-01,Business,Expense,Utilities,Utilities Sub,-12322,Entity_933,Utilities Transaction,Eft,Admin,Johannesburg,2026-02,0,12322
300204,2026-03-03,Card,Expense,Consulting,Consulting Sub,-8298,Entity_507,Consulting Transaction,Eft,Sales,Johannesburg,2026-03,0,8298
300205,2026-02-20,Card,Income,Consulting,Consulting Sub,948,Entity_486,Consulting Transaction,Cash,Admin,Durban,2026-02,948,0
300206,2026-03-22,Business,Income,Utilities,Utilities Sub,6271,Entity_130,Utilities Transaction,Card,Operations,Pretoria,2026-03,6271,0
300207,2026-03-24,Card,Income,Consulting,Consulting Sub,14013,Entity_261,Consulting Transaction,Card,Operations,Johannesburg,2026-03,14013,0
300208,2026-02-27,Business,Income,Travel,Travel Sub,19476,Entity_311,Travel Transaction,Eft,Sales,Cape Town,2026-02,19476,0
300209,2026-02-12,Business,Expense,Consulting,Consulting Sub,-10048,Entity_713,Consulting Transaction,Card,Admin,Johannesburg,2026-02,0,10048
300210,2026-01-16,Card,Income,Travel,Travel Sub,3037,Entity_744,Travel Transaction,Card,Admin,Durban,2026-01,3037,0
300211,2026-03-05,Card,Income,Rent,Rent Sub,2034,Entity_540,Rent Transaction,Card,Admin,Johannesburg,2026-03,2034,0
300212,2026-01-29,Business,Income,Consulting,Consulting Sub,15925,Entity_268,Consulting Transaction,Card,Operations,Durban,2026-01,15925,0
300213,2026-02-22,Business,Income,Software,Software Sub,2351,Entity_138,Software Transaction,Cash,Admin,Cape Town,2026-02,2351,0
300214,2026-02-20,Card,Expense,Software,Software Sub,-9215,Entity_386,Software Transaction,Card,Admin,Pretoria,2026-02,0,9215
300215,2026-01-29,Business,Expense,Software,Software Sub,-3066,Entity_674,Software Transaction,Eft,Sales,Johannesburg,2026-01,0,3066
300216,2026-01-15,Business,Expense,Utilities,Utilities Sub,-15464,Entity_397,Utilities Transaction,Card,Admin,Johannesburg,2026-01,0,15464
300217,2026-01-15,Business,Expense,Rent,Rent Sub,-19212,Entity_305,Rent Transaction,Eft,Operations,Cape Town,2026-01,0,19212
300218,2026-02-23,Card,Expense,Utilities,Utilities Sub,-15425,Entity_259,Utilities Transaction,Eft,Sales,Cape Town,2026-02,0,15425
300219,2026-01-23,Card,Income,Software,Software Sub,16522,Entity_967,Software Transaction,Eft,Sales,Pretoria,2026-01,16522,0
300220,2026-01-17,Card,Expense,Marketing,Marketing Sub,-5194,Entity_638,Marketing Transaction,Eft,Sales,Johannesburg,2026-01,0,5194
300221,2026-02-17,Card,Income,Rent,Rent Sub,9998,Entity_870,Rent Transaction,Cash,Sales,Johannesburg,2026-02,9998,0
300222,2026-01-13,Card,Income,Sales,Sales Sub,19999,Entity_468,Sales Transaction,Cash,Operations,Cape Town,2026-01,19999,0
300223,2026-03-06,Card,Expense,Sales,Sales Sub,-6315,Entity_52,Sales Transaction,Card,Sales,Cape Town,2026-03,0,6315
300224,2026-03-22,Card,Income,Software,Software Sub,11567,Entity_85,Software Transaction,Eft,Operations,Johannesburg,2026-03,11567,0
300225,2026-03-31,Business,Expense,Utilities,Utilities Sub,-3376,Entity_573,Utilities Transaction,Card,Operations,Durban,2026-03,0,3376
300226,2026-03-01,Business,Expense,Consulting,Consulting Sub,-803,Entity_357,Consulting Transaction,Cash,Sales,Cape Town,2026-03,0,803
300227,2026-02-24,Card,Expense,Rent,Rent Sub,-5305,Entity_988,Rent Transaction,Card,Admin,Pretoria,2026-02,0,5305
300228,2026-02-18,Business,Expense,Rent,Rent Sub,-14046,Entity_456,Rent Transaction,Eft,Operations,Johannesburg,2026-02,0,14046
300229,2026-03-02,Business,Income,Utilities,Utilities Sub,9497,Entity_843,Utilities Transaction,Cash,Operations,Cape Town,2026-03,9497,0
300230,2026-03-29,Business,Expense,Marketing,Marketing Sub,-8792,Entity_853,Marketing Transaction,Card,Operations,Pretoria,2026-03,0,8792
300231,2026-03-22,Card,Income,Marketing,Marketing Sub,4989,Entity_904,Marketing Transaction,Eft,Operations,Johannesburg,2026-03,4989,0
300232,2026-02-22,Card,Income,Marketing,Marketing Sub,14221,Entity_554,Marketing Transaction,Cash,Operations,Pretoria,2026-02,14221,0
300233,2026-03-16,Card,Income,Marketing,Marketing Sub,17201,Entity_602,Marketing Transaction,Card,Sales,Cape Town,2026-03,17201,0
300234,2026-02-13,Business,Expense,Utilities,Utilities Sub,-8076,Entity_260,Utilities Transaction,Eft,Operations,Durban,2026-02,0,8076
300235,2026-03-01,Business,Expense,Utilities,Utilities Sub,-2816,Entity_51,Utilities Transaction,Eft,Admin,Pretoria,2026-03,0,2816
300236,2026-03-01,Business,Income,Software,Software Sub,7329,Entity_504,Software Transaction,Eft,Admin,Durban,2026-03,7329,0
300237,2026-02-06,Card,Income,Software,Software Sub,5064,Entity_617,Software Transaction,Eft,Operations,Pretoria,2026-02,5064,0
300238,2026-02-22,Business,Income,Utilities,Utilities Sub,18305,Entity_586,Utilities Transaction,Cash,Sales,Pretoria,2026-02,18305,0
300239,2026-01-18,Card,Expense,Software,Software Sub,-19701,Entity_552,Software Transaction,Card,Sales,Cape Town,2026-01,0,19701
300240,2026-01-27,Card,Expense,Marketing,Marketing Sub,-12841,Entity_788,Marketing Transaction,Card,Admin,Cape Town,2026-01,0,12841
300241,2026-02-12,Business,Expense,Travel,Travel Sub,-13729,Entity_997,Travel Transaction,Card,Operations,Cape Town,2026-02,0,13729
300242,2026-01-13,Card,Income,Consulting,Consulting Sub,15183,Entity_553,Consulting Transaction,Card,Admin,Johannesburg,2026-01,15183,0
300243,2026-01-30,Business,Expense,Sales,Sales Sub,-10174,Entity_592,Sales Transaction,Card,Operations,Pretoria,2026-01,0,10174
300244,2026-01-26,Business,Expense,Rent,Rent Sub,-3374,Entity_102,Rent Transaction,Eft,Operations,Johannesburg,2026-01,0,3374
300245,2026-03-01,Business,Expense,Sales,Sales Sub,-7795,Entity_800,Sales Transaction,Cash,Sales,Pretoria,2026-03,0,7795
300246,2026-01-25,Business,Expense,Travel,Travel Sub,-10569,Entity_167,Travel Transaction,Card,Sales,Pretoria,2026-01,0,10569
300247,2026-03-28,Card,Income,Software,Software Sub,18743,Entity_721,Software Transaction,Card,Admin,Johannesburg,2026-03,18743,0
300248,2026-01-29,Business,Income,Utilities,Utilities Sub,6032,Entity_629,Utilities Transaction,Eft,Operations,Durban,2026-01,6032,0
300249,2026-02-13,Card,Expense,Marketing,Marketing Sub,-9410,Entity_544,Marketing Transaction,Eft,Operations,Cape Town,2026-02,0,9410
300250,2026-01-23,Card,Income,Software,Software Sub,6243,Entity_602,Software Transaction,Eft,Operations,Johannesburg,2026-01,6243,0
300251,2026-02-07,Card,Expense,Consulting,Consulting Sub,-17469,Entity_18,Consulting Transaction,Eft,Sales,Pretoria,2026-02,0,17469
300252,2026-02-27,Card,Income,Travel,Travel Sub,19290,Entity_792,Travel Transaction,Eft,Operations,Durban,2026-02,19290,0
300253,2026-02-26,Card,Expense,Marketing,Marketing Sub,-13100,Entity_933,Marketing Transaction,Eft,Sales,Cape Town,2026-02,0,13100
300254,2026-01-19,Business,Income,Software,Software Sub,14034,Entity_747,Software Transaction,Card,Operations,Pretoria,2026-01,14034,0
300255,2026-01-12,Business,Expense,Consulting,Consulting Sub,-12737,Entity_153,Consulting Transaction,Eft,Admin,Pretoria,2026-01,0,12737
300256,2026-01-19,Business,Expense,Utilities,Utilities Sub,-13305,Entity_847,Utilities Transaction,Eft,Admin,Pretoria,2026-01,0,13305
300257,2026-03-14,Business,Expense,Travel,Travel Sub,-12525,Entity_900,Travel Transaction,Card,Admin,Cape Town,2026-03,0,12525
300258,2026-02-02,Card,Income,Travel,Travel Sub,5246,Entity_615,Travel Transaction,Card,Admin,Cape Town,2026-02,5246,0
300259,2026-02-18,Card,Expense,Utilities,Utilities Sub,-8960,Entity_576,Utilities Transaction,Card,Operations,Cape Town,2026-02,0,8960
300260,2026-02-28,Card,Income,Software,Software Sub,1592,Entity_1,Software Transaction,Eft,Operations,Cape Town,2026-02,1592,0
300261,2026-03-21,Card,Expense,Consulting,Consulting Sub,-8356,Entity_417,Consulting Transaction,Eft,Operations,Cape Town,2026-03,0,8356
300262,2026-03-24,Card,Expense,Software,Software Sub,-13568,Entity_623,Software Transaction,Eft,Operations,Durban,2026-03,0,13568
300263,2026-03-18,Business,Expense,Sales,Sales Sub,-8418,Entity_561,Sales Transaction,Cash,Sales,Cape Town,2026-03,0,8418
300264,2026-03-13,Card,Expense,Travel,Travel Sub,-12968,Entity_433,Travel Transaction,Card,Admin,Cape Town,2026-03,0,12968
300265,2026-01-02,Card,Expense,Utilities,Utilities Sub,-5341,Entity_380,Utilities Transaction,Eft,Admin,Johannesburg,2026-01,0,5341
300266,2026-02-23,Card,Income,Travel,Travel Sub,12628,Entity_708,Travel Transaction,Card,Operations,Pretoria,2026-02,12628,0
300267,2026-01-01,Business,Expense,Consulting,Consulting Sub,-18338,Entity_424,Consulting Transaction,Cash,Sales,Cape Town,2026-01,0,18338
300268,2026-01-27,Card,Expense,Utilities,Utilities Sub,-18131,Entity_572,Utilities Transaction,Eft,Admin,Durban,2026-01,0,18131
300269,2026-03-27,Card,Expense,Consulting,Consulting Sub,-2037,Entity_749,Consulting Transaction,Eft,Operations,Pretoria,2026-03,0,2037
300270,2026-03-17,Business,Income,Software,Software Sub,6129,Entity_499,Software Transaction,Card,Admin,Johannesburg,2026-03,6129,0
300271,2026-02-28,Business,Expense,Utilities,Utilities Sub,-4334,Entity_688,Utilities Transaction,Eft,Admin,Johannesburg,2026-02,0,4334
300272,2026-03-05,Card,Income,Rent,Rent Sub,902,Entity_803,Rent Transaction,Eft,Sales,Cape Town,2026-03,902,0
300273,2026-02-23,Card,Income,Consulting,Consulting Sub,12683,Entity_843,Consulting Transaction,Card,Admin,Cape Town,2026-02,12683,0
300274,2026-03-17,Business,Income,Marketing,Marketing Sub,4181,Entity_91,Marketing Transaction,Eft,Sales,Pretoria,2026-03,4181,0
300275,2026-03-18,Business,Expense,Utilities,Utilities Sub,-17675,Entity_165,Utilities Transaction,Card,Operations,Pretoria,2026-03,0,17675
300276,2026-02-12,Card,Expense,Marketing,Marketing Sub,-733,Entity_134,Marketing Transaction,Card,Admin,Cape Town,2026-02,0,733
300277,2026-02-14,Card,Expense,Marketing,Marketing Sub,-16399,Entity_502,Marketing Transaction,Cash,Operations,Pretoria,2026-02,0,16399
300278,2026-02-01,Card,Expense,Utilities,Utilities Sub,-7723,Entity_599,Utilities Transaction,Card,Sales,Durban,2026-02,0,7723
300279,2026-02-09,Business,Income,Software,Software Sub,4756,Entity_952,Software Transaction,Cash,Admin,Cape Town,2026-02,4756,0
300280,2026-01-16,Business,Expense,Travel,Travel Sub,-2727,Entity_452,Travel Transaction,Card,Operations,Cape Town,2026-01,0,2727
300281,2026-01-03,Card,Expense,Travel,Travel Sub,-1824,Entity_147,Travel Transaction,Eft,Operations,Durban,2026-01,0,1824
300282,2026-02-12,Card,Expense,Utilities,Utilities Sub,-4218,Entity_310,Utilities Transaction,Card,Sales,Cape Town,2026-02,0,4218
300283,2026-02-09,Business,Expense,Travel,Travel Sub,-18013,Entity_617,Travel Transaction,Eft,Admin,Pretoria,2026-02,0,18013
300284,2026-03-16,Business,Income,Consulting,Consulting Sub,13328,Entity_862,Consulting Transaction,Card,Sales,Cape Town,2026-03,13328,0
300285,2026-01-25,Business,Expense,Software,Software Sub,-19118,Entity_381,Software Transaction,Eft,Operations,Cape Town,2026-01,0,19118
300286,2026-01-24,Business,Income,Travel,Travel Sub,17012,Entity_762,Travel Transaction,Card,Operations,Pretoria,2026-01,17012,0
300287,2026-01-25,Card,Expense,Travel,Travel Sub,-14263,Entity_156,Travel Transaction,Cash,Sales,Pretoria,2026-01,0,14263
300288,2026-02-24,Card,Income,Marketing,Marketing Sub,18699,Entity_99,Marketing Transaction,Eft,Sales,Durban,2026-02,18699,0
300289,2026-03-25,Card,Income,Sales,Sales Sub,15668,Entity_311,Sales Transaction,Eft,Admin,Pretoria,2026-03,15668,0
300290,2026-02-13,Business,Expense,Travel,Travel Sub,-17122,Entity_470,Travel Transaction,Card,Admin,Durban,2026-02,0,17122
300291,2026-02-28,Business,Income,Sales,Sales Sub,5707,Entity_530,Sales Transaction,Eft,Sales,Pretoria,2026-02,5707,0
300292,2026-02-07,Card,Expense,Utilities,Utilities Sub,-13274,Entity_966,Utilities Transaction,Eft,Sales,Durban,2026-02,0,13274
300293,2026-01-28,Card,Income,Utilities,Utilities Sub,19516,Entity_23,Utilities Transaction,Eft,Sales,Cape Town,2026-01,19516,0
300294,2026-03-28,Business,Income,Marketing,Marketing Sub,8888,Entity_319,Marketing Transaction,Card,Operations,Durban,2026-03,8888,0
300295,2026-02-06,Card,Income,Rent,Rent Sub,7712,Entity_500,Rent Transaction,Card,Sales,Johannesburg,2026-02,7712,0
300296,2026-01-13,Card,Income,Rent,Rent Sub,554,Entity_892,Rent Transaction,Cash,Admin,Johannesburg,2026-01,554,0
300297,2026-01-22,Business,Income,Utilities,Utilities Sub,18609,Entity_371,Utilities Transaction,Eft,Sales,Cape Town,2026-01,18609,0
300298,2026-01-14,Card,Expense,Rent,Rent Sub,-1389,Entity_75,Rent Transaction,Card,Sales,Cape Town,2026-01,0,1389
300299,2026-01-31,Card,Income,Rent,Rent Sub,19003,Entity_433,Rent Transaction,Cash,Sales,Cape Town,2026-01,19003,0
300300,2026-02-24,Business,Income,Sales,Sales Sub,19602,Entity_924,Sales Transaction,Card,Sales,Pretoria,2026-02,19602,0
300301,2026-02-26,Business,Expense,Rent,Rent Sub,-2810,Entity_942,Rent Transaction,Eft,Admin,Durban,2026-02,0,2810
300302,2026-02-17,Business,Expense,Consulting,Consulting Sub,-12631,Entity_24,Consulting Transaction,Card,Sales,Cape Town,2026-02,0,12631
300303,2026-01-27,Business,Income,Marketing,Marketing Sub,4673,Entity_920,Marketing Transaction,Cash,Sales,Johannesburg,2026-01,4673,0
300304,2026-01-09,Card,Expense,Sales,Sales Sub,-7705,Entity_551,Sales Transaction,Eft,Admin,Pretoria,2026-01,0,7705
300305,2026-02-23,Business,Income,Marketing,Marketing Sub,1646,Entity_113,Marketing Transaction,Eft,Operations,Cape Town,2026-02,1646,0
300306,2026-01-21,Business,Expense,Sales,Sales Sub,-3569,Entity_262,Sales Transaction,Cash,Operations,Durban,2026-01,0,3569
300307,2026-03-19,Card,Expense,Utilities,Utilities Sub,-13938,Entity_578,Utilities Transaction,Card,Operations,Johannesburg,2026-03,0,13938
300308,2026-03-13,Card,Expense,Travel,Travel Sub,-4377,Entity_926,Travel Transaction,Card,Sales,Pretoria,2026-03,0,4377
300309,2026-01-03,Business,Expense,Utilities,Utilities Sub,-16879,Entity_450,Utilities Transaction,Eft,Operations,Cape Town,2026-01,0,16879
300310,2026-03-02,Business,Expense,Marketing,Marketing Sub,-2180,Entity_538,Marketing Transaction,Card,Operations,Cape Town,2026-03,0,2180
300311,2026-01-18,Card,Income,Sales,Sales Sub,2326,Entity_552,Sales Transaction,Card,Sales,Pretoria,2026-01,2326,0
300312,2026-03-14,Card,Income,Utilities,Utilities Sub,17862,Entity_694,Utilities Transaction,Card,Sales,Durban,2026-03,17862,0
300313,2026-03-01,Card,Expense,Marketing,Marketing Sub,-18223,Entity_580,Marketing Transaction,Eft,Operations,Pretoria,2026-03,0,18223
300314,2026-02-10,Business,Expense,Utilities,Utilities Sub,-4369,Entity_750,Utilities Transaction,Eft,Admin,Durban,2026-02,0,4369
300315,2026-02-07,Business,Expense,Software,Software Sub,-17666,Entity_685,Software Transaction,Card,Sales,Pretoria,2026-02,0,17666
300316,2026-03-26,Card,Expense,Rent,Rent Sub,-16565,Entity_621,Rent Transaction,Cash,Operations,Pretoria,2026-03,0,16565
300317,2026-03-17,Card,Income,Travel,Travel Sub,10785,Entity_437,Travel Transaction,Card,Admin,Cape Town,2026-03,10785,0
300318,2026-01-10,Business,Expense,Marketing,Marketing Sub,-15838,Entity_763,Marketing Transaction,Eft,Sales,Durban,2026-01,0,15838
300319,2026-01-05,Business,Income,Rent,Rent Sub,15180,Entity_340,Rent Transaction,Eft,Sales,Johannesburg,2026-01,15180,0
300320,2026-03-15,Card,Expense,Consulting,Consulting Sub,-2060,Entity_702,Consulting Transaction,Eft,Sales,Johannesburg,2026-03,0,2060
300321,2026-03-08,Business,Expense,Consulting,Consulting Sub,-6058,Entity_459,Consulting Transaction,Cash,Admin,Johannesburg,2026-03,0,6058
300322,2026-01-09,Card,Income,Consulting,Consulting Sub,16425,Entity_85,Consulting Transaction,Card,Operations,Cape Town,2026-01,16425,0
300323,2026-02-22,Card,Income,Marketing,Marketing Sub,11050,Entity_506,Marketing Transaction,Card,Sales,Johannesburg,2026-02,11050,0
300324,2026-03-17,Card,Expense,Travel,Travel Sub,-13534,Entity_900,Travel Transaction,Eft,Operations,Johannesburg,2026-03,0,13534
300325,2026-02-23,Business,Income,Utilities,Utilities Sub,13087,Entity_57,Utilities Transaction,Eft,Admin,Pretoria,2026-02,13087,0
300326,2026-03-01,Card,Expense,Travel,Travel Sub,-18931,Entity_156,Travel Transaction,Eft,Admin,Johannesburg,2026-03,0,18931
300327,2026-01-03,Business,Expense,Consulting,Consulting Sub,-10936,Entity_924,Consulting Transaction,Eft,Sales,Johannesburg,2026-01,0,10936
300328,2026-02-19,Business,Expense,Utilities,Utilities Sub,-19439,Entity_541,Utilities Transaction,Eft,Admin,Durban,2026-02,0,19439
300329,2026-02-01,Business,Income,Consulting,Consulting Sub,5375,Entity_388,Consulting Transaction,Card,Operations,Pretoria,2026-02,5375,0
300330,2026-02-23,Card,Expense,Software,Software Sub,-10337,Entity_299,Software Transaction,Eft,Sales,Durban,2026-02,0,10337
300331,2026-03-04,Card,Income,Marketing,Marketing Sub,9870,Entity_686,Marketing Transaction,Card,Sales,Johannesburg,2026-03,9870,0
300332,2026-01-20,Card,Income,Software,Software Sub,10301,Entity_226,Software Transaction,Card,Operations,Pretoria,2026-01,10301,0
300333,2026-03-18,Card,Expense,Sales,Sales Sub,-18125,Entity_329,Sales Transaction,Card,Admin,Johannesburg,2026-03,0,18125
300334,2026-02-15,Business,Expense,Software,Software Sub,-16718,Entity_659,Software Transaction,Cash,Admin,Cape Town,2026-02,0,16718
300335,2026-01-18,Business,Expense,Utilities,Utilities Sub,-19397,Entity_212,Utilities Transaction,Card,Sales,Pretoria,2026-01,0,19397
300336,2026-03-02,Card,Income,Consulting,Consulting Sub,5458,Entity_909,Consulting Transaction,Card,Operations,Cape Town,2026-03,5458,0
300337,2026-02-17,Business,Income,Marketing,Marketing Sub,14901,Entity_558,Marketing Transaction,Cash,Sales,Cape Town,2026-02,14901,0
300338,2026-02-15,Business,Expense,Utilities,Utilities Sub,-13039,Entity_956,Utilities Transaction,Card,Operations,Johannesburg,2026-02,0,13039
300339,2026-01-24,Business,Income,Sales,Sales Sub,2468,Entity_926,Sales Transaction,Eft,Sales,Johannesburg,2026-01,2468,0
300340,2026-01-18,Card,Expense,Rent,Rent Sub,-11727,Entity_888,Rent Transaction,Eft,Operations,Pretoria,2026-01,0,11727
300341,2026-01-20,Business,Income,Sales,Sales Sub,12953,Entity_854,Sales Transaction,Eft,Admin,Pretoria,2026-01,12953,0
300342,2026-03-07,Business,Income,Software,Software Sub,2104,Entity_980,Software Transaction,Eft,Admin,Cape Town,2026-03,2104,0
300343,2026-02-05,Card,Expense,Sales,Sales Sub,-16954,Entity_390,Sales Transaction,Cash,Operations,Durban,2026-02,0,16954
300344,2026-03-06,Card,Expense,Consulting,Consulting Sub,-3661,Entity_485,Consulting Transaction,Card,Sales,Cape Town,2026-03,0,3661
300345,2026-03-26,Card,Income,Utilities,Utilities Sub,9131,Entity_130,Utilities Transaction,Card,Sales,Cape Town,2026-03,9131,0
300346,2026-03-14,Business,Expense,Sales,Sales Sub,-14640,Entity_588,Sales Transaction,Eft,Sales,Cape Town,2026-03,0,14640
300347,2026-02-28,Card,Income,Consulting,Consulting Sub,8466,Entity_466,Consulting Transaction,Cash,Admin,Durban,2026-02,8466,0
300348,2026-03-23,Business,Income,Rent,Rent Sub,19700,Entity_556,Rent Transaction,Cash,Sales,Durban,2026-03,19700,0
300349,2026-03-27,Business,Expense,Rent,Rent Sub,-6628,Entity_459,Rent Transaction,Eft,Admin,Cape Town,2026-03,0,6628
